"","AFG","ALB","DZA","AGO","ARG","ARM","AUS","AUT","AZE","BHR","BGD","BLR","BEL","BEN","BTN","BOL","BIH","BWA","BRA","BGR","BFA","BDI","KHM","CMR","CAN","CPV","CAF","TCD","CHL","CHN","COL","COM","COG","CRI","CIV","HRV","CUB","CYP","CZE","PRK","COD","DNK","DJI","DOM","ECU","EGY","SLV","GNQ","ERI","EST","ETH","FJI","FIN","FRA","GAB","GMB","GEO","DEU","GHA","GRC","GTM","GIN","GNB","GUY","HTI","HND","HUN","IND","IDN","IRN","IRQ","IRL","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LTU","LUX","MDG","MWI","MYS","MLI","MRT","MUS","MEX","MNG","MNE","MAR","MOZ","MMR","NAM","NPL","NLD","NZL","NIC","NER","NGA","NOR","PSE","OMN","PAK","PAN","PNG","PRY","PER","PHL","POL","PRT","QAT","KOR","MDA","ROU","RUS","RWA","SAU","SEN","SRB","SRB","SLE","SGP","SVK","SVN","SLB","SOM","ZAF","ESP","LKA","SDN","SUR","SWZ","SWE","CHE","SYR","TJK","THA","MKD","TLS","TGO","TTO","TUN","TUR","TKM","UGA","UKR","ARE","GBR","TZA","USA","URY","UZB","VEN","VNM","YEM","ZMB","ZWE"
"SAU",24600000,0,273060000,2460000,0,33030000,66110000,0,0,6391293333.33333,0,0,257910000,57540000,0,0,0,0,0,140220000,0,0,0,284130000,19646666.6666667,0,0,0,0,702303333.333333,0,0,8610000,0,213630000,0,0,73600000,0,0,0,34440000,1099680000,0,0,3434336666.66667,0,0,407970000,0,135890000,0,0,270600000,204180000,305040000,0,50430000,303810000,0,0,0,0,0,0,0,0,272090000,162986666.666667,3690000,419360000,0,0,548520000,0,17220000,10864906666.6667,0,1555723333.33333,12389830000,0,0,0,3322826666.66667,0,77490000,143206666.666667,17220000,0,35670000,0,457630000,143910000,372210000,0,0,0,0,14760000,1200000,0,0,0,4906666.66666667,8610000,43050000,0,0,0,0,3495743333.33333,1197213333.33333,0,0,0,0,91020000,0,0,5044566666.66667,0,0,3690000,17220000,0,0,76103333.3333333,0,0,94710000,298130000,0,0,0,608226666.666667,551230000,554813333.333333,161870000,7704070000,27060000,27060000,34440000,0,14572390000,0,0,0,0,0,0,236086666.666667,44280000,0,2460000,0,11139063333.3333,753640000,238130000,417966666.666667,0,0,0,0,19573043333.3333,0,0
"SEN",0,0,22666666.6666667,735733333.333333,0,0,0,0,0,0,0,0,0,80640000,0,0,0,0,0,0,419396666.666667,0,0,12363333.3333333,1296666.66666667,43606666.6666667,0,0,0,27340000,0,0,319213333.333333,0,143126666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595873333.333333,98300000,17223210000,0,2593333.33333333,50393333.3333333,0,0,5889630000,76790636666.6667,0,0,0,0,0,0,24600000,0,0,0,184366666.666667,0,0,0,0,0,0,0,0,0,0,0,54720000,0,0,0,0,0,0,170745766666.667,1434666666.66667,0,0,0,0,0,0,0,0,0,0,0,0,23770000,33190000,0,0,0,0,0,0,0,0,0,0,4796666.66666667,0,0,0,0,0,0,0,0,0,0,245650000,0,0,0,0,0,2413333.33333333,187610000,0,3680000,0,0,0,10650000,0,0,7.2e+08,0,0,127926666.666667,0,0,0,0,0,0,0,56960000,0,36286666.6666667,0,0,0,0,0,0,0
"SRB",0,53310733333.3333,0,0,0,0,164403333.333333,12196350000,0,0,0,0,12957213333.3333,0,0,0,367268460000,0,0,1786730000,0,0,0,0,102453333.333333,0,0,0,0,0,0,4920000,0,0,0,4028876666.66667,0,29710573333.3333,85460000,0,0,6143333.33333333,0,0,0,20400000,0,0,0,0,0,0,0,155700000,0,0,0,64542260000,0,7339440000,0,0,0,0,0,0,939490000,0,0,55773333.3333333,0,0,29040000,208416916666.667,0,0,0,18833333.3333333,0,0,0,0,0,32040000,0,0,0,0,0,0,0,0,56960000,0,0,0,0,0,0,0,0,0,0,791810000,0,0,0,0,30333333.3333333,0,0,4.8e+07,0,0,0,0,0,35600000,25202426666.6667,0,0,0,29992673333.3333,2027376666.66667,0,0,0,0,0,0,0,3290000,29895706666.6667,0,0,0,83731920000,0,0,0,0,110510000,5681093333.33333,0,0,0,200728083333.333,0,0,0,0,225460000,0,0,68753333.3333333,0,12762816666.6667,0,187213333.333333,0,0,0,69600000,0,0,0
"SRB",0,34251116666.6667,87330000,0,0,0,196930000,4722510000,0,0,0,0,0,0,0,0,230598203333.333,0,0,167763333.333333,0,0,0,0,85133333.3333333,0,0,0,0,0,0,0,0,0,0,7028480000,0,635416666.666667,0,0,0,32126666.6666667,0,0,0,0,0,0,0,0,0,0,0,84686666.6666667,0,0,0,7020880000,0,14801800000,0,0,0,0,0,0,177793333.333333,0,0,71200000,12266666.6666667,0,0,30831566666.6667,0,0,0,48573333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4920000,0,0,0,0,0,0,0,0,0,0,0,0,0,47466666.6666667,0,0,0,0,584963333.333333,2228716666.66667,0,0,0,0,0,0,0,67646666.6666667,6988126666.66667,0,0,0,66547080000,0,0,0,0,68793333.3333333,296496666.666667,0,0,0,33418950000,0,0,0,0,289546666.666667,0,0,607083333.333333,0,670836666.666667,0,111960000,0,0,0,0,0,0,0
"SLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGP",304113333.333333,0,0,7296130000,0,0,22312016666.6667,0,0,848130000,293733333.333333,6150000,642956666.666667,10044536666.6667,0,0,0,0,0,28903333.3333333,0,0,1791020000,12716210000,6429463333.33333,62833333.3333333,0,0,1230000,80080430000,74143333.3333333,1216553333.33333,0,0,546013333.333333,0,0,354850000,0,95590000,0,604740000,4900000,0,0,48983333.3333333,329246666.666667,0,0,0,0,72526666.6666667,13530000,4408093333.33333,838196666.666667,0,0,1679076666.66667,13021233333.3333,607240000,947526666.666667,2096763333.33333,576810000,61576666.6666667,0,45240000,2513333.33333333,1764210000,155471276666.667,32070000,0,787100000,17170000,425010000,3130356666.66667,85359026666.6667,1533140000,211560000,791520000,1138310000,0,0,2460000,944723333.333333,0,281253333.333333,74843333.3333333,0,0,2554196666.66667,0,259135390000,0,0,1310043333.33333,2901456666.66667,115123333.333333,0,0,463710000,37721466666.6667,0,81686666.6666667,8965423333.33333,711750000,0,0,161400000,569370000,0,456130000,1947240000,0,141997173333.333,0,0,89887696666.6667,0,70306666.6666667,245793333.333333,1339363333.33333,0,0,8610000,0,2614363333.33333,0,0,0,0,0,0,0,179056666.666667,0,1424383333.33333,482550000,27786050000,0,0,0,627520000,423506666.666667,1241586666.66667,0,97916040000,0,0,0,118126666.666667,0,13863333.3333333,0,0,6283333.33333333,6498253333.33333,17078753333.3333,0,20839040000,0,0,0,10389780000,0,0,0
"SVK",0,1289226666.66667,113652406666.667,0,0,306666666.666667,0,292980960000,2495040000,0,0,6262936666.66667,41279913333.3333,0,0,0,30952120000,0,0,5242243333.33333,0,0,0,0,4920000,0,0,0,0,0,0,0,0,0,0,19604706666.6667,2539200000,1866246666.66667,243400846666.667,0,0,433666666.666667,0,0,0,0,0,0,0,1991680000,0,0,17220000,11701923333.3333,0,0,878293333.333333,143855760000,0,33855393333.3333,0,0,0,0,0,0,285234983333.333,0,0,0,0,163666666.666667,0,148431226666.667,0,22620000,128705786666.667,3353726666.66667,0,2083853333.33333,0,0,430786666.666667,3756666.66666667,0,0,0,5057900000,11670000,0,0,0,0,0,0,0,8570000,0,107171693333.333,0,0,0,0,54696543333.3333,0,0,0,47786493333.3333,0,0,0,0,0,0,0,0,0,741685916666.667,84706666.6666667,0,0,3785396666.66667,105707956666.667,51425256666.6667,0,3208226666.66667,0,1142236666.66667,12186340000,0,11070000,0,11001026666.6667,0,0,2526666.66666667,122212126666.667,0,0,0,0,1230000,2981406666.66667,0,709013333.333333,0,17635893333.3333,0,0,0,105194773333.333,103046666.666667,2372373333.33333,0,84356900000,17533360000,405120000,0,118593333.333333,0,2471733333.33333,0,0,0,0,0
"SVN",0,3394486666.66667,0,0,0,0,24546666.6666667,4533393333.33333,116533333.333333,0,9786666.66666667,1310080000,6080000,0,0,0,9221943333.33333,0,0,73560000,0,0,0,0,317850000,0,0,0,0,101536666.666667,0,0,0,0,0,28575233333.3333,0,1223333.33333333,53230000,0,0,0,0,0,0,0,0,0,0,0,0,0,4150000,146346666.666667,0,0,89973333.3333333,390933333.333333,0,1296666.66666667,0,0,0,0,0,0,6671396666.66667,0,0,0,0,0,50630000,114916563333.333,0,4966740000,166373333.333333,343540000,0,0,0,0,107946666.666667,0,0,0,0,333653333.333333,0,0,0,0,0,0,0,0,0,30420000,0,0,0,0,0,79570000,0,0,0,0,0,0,0,0,0,0,0,0,0,161920000,1296666.66666667,0,0,153333333.333333,95680000,15758003333.3333,0,0,0,839276666.666667,1393070000,0,0,68030000,0,0,0,0,102653333.333333,0,0,0,0,386866666.666667,117860000,0,130026666.666667,0,883630000,0,0,0,0,57810000,0,0,5085720000,1210000,1223333.33333333,0,1179053333.33333,0,38026666.6666667,0,24533333.3333333,0,0,0
"SLB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZAF",1296666.66666667,0,0,134261116666.667,590050000,35600000,2987633333.33333,0,0,258180000,27726666.6666667,0,40753333.3333333,139576666.666667,0,0,0,0,785093333.333333,0,674026666.666667,1296666.66666667,0,42676596666.6667,246146666.666667,182710000,357186666.666667,1296666.66666667,0,958746666.666667,39160000,263273333.333333,1962350000,0,7704716666.66667,0,0,828206666.666667,0,0,74635746666.6667,2400000,32323333.3333333,0,0,166213333.333333,0,0,35163333.3333333,0,225673333.333333,0,3356666.66666667,753866666.666667,109533333.333333,5186666.66666667,0,24230000,195207920000,272256666.666667,0,110400000,0,155156666.666667,0,0,0,153233333.333333,58799806666.6667,1.57193e+11,0,17173333.3333333,830000,0,15080000,1.00389e+11,86326666.6666667,0,289974633333.333,11470000,0,0,6066666.66666667,5186666.66666667,0,716540000,218836666.666667,0,0,4573950000,179324973333.333,597500000,6957173333.33333,15486666.6666667,2739433333.33333,35600000,6050000,0,2138373333.33333,370416813333.333,0,0,0,875776666.666667,831503333.333333,0,1880770000,9133223333.33333,18850000,0,6466666.66666667,18406666.6666667,15080000,0,0,230213333.333333,10433830000,0,703060000,24116666.6666667,17515963333.3333,0,0,525693333.333333,3690000,211270000,987163333.333333,0,0,49840000,921536666.666667,0,0,0,0,0,546860000,882640000,179493333.333333,0,0,3497653333.33333,133660000,0,0,14930026666.6667,0,0,379773333.333333,100533333.333333,114333333.333333,78320000,0,1064510000,276103333.333333,1509060000,7080823333.33333,35501016666.6667,337196666.666667,2400000,0,248013333.333333,9823333.33333333,1296666.66666667,315982383333.333,2601119970000
"ESP",0,347290000,418496673333.333,4733220000,352130000,137066666.666667,1915760000,4671393333.33333,0,455076666.666667,208533333.333333,170200000,376024986666.667,285600000,0,26980000,171530000,0,85926666.6666667,645896666.666667,4259970000,13493333.3333333,0,12118920000,9527853333.33333,2784716666.66667,0,0,1808900000,5407340000,2775406666.66667,0,1108280000,143880000,10820913333.3333,702863333.333333,77479306666.6667,1877013333.33333,8835860000,0,0,15117160000,309870000,2885383333.33333,882003333.333333,7217350000,245050000,10384956666.6667,2453333.33333333,285540000,0,0,20520620000,993606550000,1592136666.66667,306073333.333333,322840000,238183563333.333,1926643333.33333,50168376666.6667,696343333.333333,356456666.666667,2460000,3670000,359636666.666667,137460000,7144193333.33333,139510000,1364070000,268936666.666667,32273333.3333333,38575190000,45823220000,674225683333.333,27646666.6666667,1854983333.33333,16037860000,247540000,73153333.3333333,2817013333.33333,4906666.66666667,0,555453333.333333,5364216666.66667,0,11740986666.6667,365088896666.667,976866666.666667,9554246666.66667,52860000,26390000,1042470000,3051840000,39747080000,281890000,4111650000,2460000,20106666.6666667,27394010000,53753333.3333333,56550000,18260000,0,117269186666.667,1551600000,28876666.6666667,121110000,16751320000,11731066666.6667,54120000,2720573333.33333,320330000,1027833333.33333,0,219886666.666667,547126666.666667,2282976666.66667,13769113333.3333,1544074856666.67,485143333.333333,160473333.333333,22290000,5839626666.66667,6288410000,0,43303306666.6667,22939533333.3333,120620000,192160000,138230000,462316666.666667,4924733333.33333,1018223333.33333,0,0,752933333.333333,0,309056666.666667,233006666.666667,57700000,0,51061410000,10878543333.3333,19097800000,3680000,1307190000,73166666.6666667,0,146920000,2623016666.66667,48314866666.6667,23912903333.3333,0,13486666.6666667,1174300000,27989923333.3333,592874863333.333,51683333.3333333,43711236666.6667,62823333.3333333,0,23593203333.3333,1716030000,654100000,0,1316596666.66667
"LKA",0,0,0,0,0,0,905360000,0,0,36206666.6666667,20280000,0,8610000,0,0,0,0,46740000,0,0,0,0,0,0,1261710000,0,0,0,0,79976666.6666667,0,0,0,0,0,0,0,34313333.3333333,4920000,0,0,102433333.333333,0,0,0,2460000,0,0,0,0,0,43050000,0,368886666.666667,0,8610000,0,314476666.666667,232470000,7200000,0,0,0,0,0,0,0,313606666.666667,74411306666.6667,0,0,0,0,752976666.666667,0,69110000,67580000,0,2553333.33333333,228620000,0,0,6036666.66666667,122316666.666667,0,0,0,1230000,0,0,0,1200000,0,0,7380000,0,0,0,3726666.66666667,1230000,0,0,0,71523333.3333333,111056666.666667,0,0,0,111130000,0,37783333.3333333,2251340000,0,22140000,0,0,0,0,0,9380000,2593333.33333333,0,0,0,0,90596666.6666667,0,0,0,18420000,11369920000,0,0,0,0,15990000,0,0,0,0,0,10980000,602420000,3656666.66666667,0,0,0,0,0,0,0,0,0,0,0,1728176666.66667,1306216666.66667,0,355646666.666667,0,0,0,0,6150000,0,0
"SDN",0,0,0,0,0,0,0,0,0,0,0,0,8856260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760733333.33333,0,0,0,0,0,0,0,0,0,0,0,45733333.3333333,0,0,0,28333333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525933333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783183333.333333,113190000,0,0,0,0,0,4269206666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4072903333.33333,1748946666.66667,0,0,0,0,0,0,0,0,0
"SUR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SWZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24890000,0,0,0,0,0,10680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11749163333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36901500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2382163333.33333
"SWE",0,0,0,0,0,0,664110000,3589690000,0,3836666.66666667,0,115306666.666667,69678640000,0,0,0,27510000,0,3290000,9046666.66666667,0,0,0,0,2258123333.33333,0,0,0,6.44e+09,516990000,11156306666.6667,0,0,8333976666.66667,0,77543333.3333333,0,28768553333.3333,570583333.333333,30666666.6666667,0,741324763333.333,0,0,1.617e+10,6150000,11590773333.3333,0,3.491e+10,3406606666.66667,0,0,143578283333.333,26320033333.3333,0,0,0,325907210000,0,24816623333.3333,3681226666.66667,0,0,0,0,22281173333.3333,725193333.333333,0,22020000,53327193333.3333,0,8050263333.33333,3988350000,109521213333.333,0,755623333.333333,0,1113333.33333333,0,0,0,0,37406333333.3333,44246666.6666667,0,0,0,34071553333.3333,29920000,0,0,141570000,0,0,0,3930000,0,0,86188986666.6667,0,0,0,0,178209900000,35623333.3333333,16195680000,0,0,297036096666.667,0,38081566666.6667,125666666.666667,0,0,0,1660000,1213333.33333333,57352596666.6667,76623676666.6667,0,41360000,0,60273333.3333333,263431976666.667,0,156522236666.667,0,0,10150000,0,215176666.666667,115376666.666667,68923333.3333333,0,0,16055870000,662156673333.333,0,0,0,0,0,3982130000,0,0,0,1256666.66666667,0,0,203626666.666667,0,26115903333.3333,0,0,79893333.3333333,45305593333.3333,148220190000,0,642372746666.667,0,0,142299466666.667,0,0,0,0
"CHE",0,16090000,9272400000,3680000,3340000,163146666.666667,1827563333.33333,48356936666.6667,348373333.333333,202920000,6443333.33333333,125120000,8956436666.66667,0,0,0,6256666.66666667,0,38393333.3333333,415553333.333333,54303333.3333333,59180000,0,0,915856666.666667,0,0,19656666.6666667,164056666.666667,4373720000,3770000,0,9993333.33333333,8106666.66666667,6133333.33333333,636633333.333333,0,220343333.333333,1650713333.33333,8566666.66666667,0,442423333.333333,0,0,0,16876666.6666667,0,0,0,9076666.66666667,0,0,1980530000,109660906666.667,0,0,63786666.6666667,117012266666.667,0,0,0,2453333.33333333,0,56550000,22620000,0,310913333.333333,189340000,895546666.666667,172456666.666667,0,72013333.3333333,1160870000,61135216666.6667,162110000,1311756666.66667,159746666.666667,1166560000,1223333.33333333,571973333.333333,84640000,0,48353333.3333333,256296666.666667,0,12266666.6666667,1323763333.33333,5026666.66666667,301683333.333333,2453333.33333333,0,2272733333.33333,0,0,2460000,458506666.666667,0,0,14193333.3333333,0,0,0,0,4001383333.33333,10260000,125666666.666667,0,0,532363333.333333,0,51520000,534403333.333333,0,0,0,22080000,101106666.666667,395300000,3136913333.33333,223896666.666667,187390000,187680000,331123333.333333,11636223333.3333,11250000,1689853333.33333,0,35186666.6666667,0,7780000,644493333.333333,94453333.3333333,88673333.3333333,0,0,149853333.333333,13729140000,173310000,0,2513333.33333333,0,1891330000,0,0,4906666.66666667,1955130000,0,0,3683333.33333333,378256666.666667,93263333.3333333,3576783333.33333,106720000,3890000,2853123333.33333,985793333.333333,17291830000,0,5963483333.33333,0,36800000,70373333.3333333,106740000,0,3680000,0
"SYR",0,0,121720663333.333,0,0,0,419700000,0,0,53950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340700000,0,0,0,0,0,0,0,0,0,2696026666.66667,0,0,0,0,22580626666.6667,0,75030000,741310000,0,0,771203566666.667,0,0,0,0,0,0,0,6388356666.66667,0,0,0,870840000,0,0,0,0,0,0,0,0,0,0,0,71630000,246979846666.667,0,0,636640740000,0,0,680395170000,0,0,901723333.333333,0,0,0,77518583333.3333,0,0,558970000,0,0,0,0,0,0,61500000,0,0,0,0,83640000,0,0,0,0,89790000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87330000,4140486666.66667,0,0,0,0,16080363333.3333,0,0,0,0,0,0,0,0,0,0,72570000,0,300120000,0,0,547350000,0,0,0,0,0,0,0,43050000,90143576666.6667,684586666.666667,0,0,0,1702823333.33333,429350000,0,341940000,0,0,0,0,38409463333.3333,0,0
"TJK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"THA",9e+07,9e+08,51710400000,371542940000,206826666.666667,709200000,277879526666.667,6438270000,3670000,10349776666.6667,9350096666.66667,0,145030100000,1816273330000,86100000,0,0,0,65859163333.3333,1271063333.33333,4741200000,0,146574953333.333,753719870000,261464426666.667,1015200000,0,1.08e+09,64220530000,3653188536666.67,54091010000,22185706666.6667,51760800000,69600000,1162513370000,13270800000,4.86e+10,2339973333.33333,23228916666.6667,342485900000,26400000,6352810000,8.4e+07,1200000,280590000,1496520000,1.2e+08,17161200000,0,110156666.666667,0,91746183333.3333,5767530000,364342303333.333,126165600000,80441690000,88489200000,101098660000,628542543333.333,3154373333.33333,8436666.66666667,41837196666.6667,2448636666.66667,225793333.333333,24164343333.3333,1223333.33333333,6252253333.33333,3935226666.66667,1008420833333.33,1732730516666.67,2096932800000,2049306666.66667,152520166666.667,105554236666.667,1468886666.66667,702467413333.333,36625473333.3333,0,19183690000,15899163333.3333,34426666.6666667,78318663333.3333,962493333.333333,19871120000,1.44e+08,9100726666.66667,21351860000,7167623333.33333,0,150366636666.667,0,2364472046666.67,8.4e+07,56251200000,31809226666.6667,458320000,28450000,0,668036666.666667,387332400000,37859410000,963703333.333333,154530000,156392060000,49473173333.3333,0,11726400000,2167681533333.33,34520673333.3333,0,882280000,4045936666.66667,119103333.333333,75623463333.3333,0,1027246666.66667,521515643333.333,20578680000,19899140000,8884640000,696855843333.333,27793333.3333333,330256666.666667,257589896666.667,0,225975370000,1676547500000,1296666.66666667,0,108552473333.333,735610083333.333,450653333.333333,4200150000,63690000,33783600000,2035110360000,144633516666.667,5068580000,1478993333.33333,309656666.666667,1670183333.33333,57392030000,56132633333.3333,2.73e+10,0,0,0,12806623333.3333,309876983333.333,3135323333.33333,51008703333.3333,4902370000,0,50963333.3333333,26746916666.6667,241408326666.667,98846986666.6667,27618250000,1348053190000,0,56400000,1621356666.66667,271404753333.333,498021913333.333,10250400000,8320000
"MKD",0,1224540000,20910000,0,0,0,501063333.333333,0,13530000,0,0,0,0,0,0,0,2790640000,0,0,1220730000,0,0,0,0,26243333.3333333,0,0,0,0,0,0,0,0,0,0,4133063333.33333,0,9840000,8293470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256666.66666667,0,0,0,14963333.3333333,0,4123460000,0,0,0,0,0,0,18450000,0,0,0,0,0,91020000,1296666.66666667,0,0,0,0,1200000,0,0,0,0,6150000,0,0,131610000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8e+07,0,12300000,0,0,0,0,10762336666.6667,0,0,168510000,787460000,0,0,0,0,56673333.3333333,0,0,0,23370000,17653333.3333333,0,0,0,0,0,0,0,1230000,2.406e+09,0,0,0,0,17220000,0,366146666.666667,0,0,0,0,0,0,0
"TLS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TGO",0,0,0,0,0,0,0,0,0,0,0,0,29440000,18011110000,0,0,0,0,0,0,25416623333.3333,0,0,0,0,0,0,0,0,1.2e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184216666.666667,0,0,0,59453333.3333333,4174170000,0,0,0,0,0,0,0,0,3e+08,0,0,0,0,0,0,0,0,47320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434823333.333333,0,0,0,0,0,0,0,0,0,0,11133333.3333333,0,0,4212906666.66667,651326666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220800000,0,0,0,0,0,0,6066666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,172293333.333333,0,0,0,0,0,0,0,0,0
"TTO",0,0,0,0,0,0,1213333.33333333,0,0,0,57600000,0,0,0,0,0,0,0,0,0,0,0,0,0,190030000,0,0,0,0,0,1663623333.33333,0,0,160786666.666667,0,0,69613333.3333333,0,0,0,0,0,0,3188590000,0,0,0,0,0,0,0,0,0,0,6150000,0,0,0,0,6150000,1296666.66666667,0,0,42043943333.3333,231746666.666667,0,0,0,0,0,0,0,0,0,37062193333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48510000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3743943333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207480000,0,8333210000,0,0,2426666.66666667,0,0,0,0
