"","AFG","ALB","DZA","AGO","ARG","ARM","AUS","AUT","AZE","BHR","BGD","BLR","BEL","BEN","BTN","BOL","BIH","BWA","BRA","BGR","BFA","BDI","KHM","CMR","CAN","CPV","CAF","TCD","CHL","CHN","COL","COM","COG","CRI","CIV","HRV","CUB","CYP","CZE","PRK","COD","DNK","DJI","DOM","ECU","EGY","SLV","GNQ","ERI","EST","ETH","FJI","FIN","FRA","GAB","GMB","GEO","DEU","GHA","GRC","GTM","GIN","GNB","GUY","HTI","HND","HUN","IND","IDN","IRN","IRQ","IRL","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LTU","LUX","MDG","MWI","MYS","MLI","MRT","MUS","MEX","MNG","MNE","MAR","MOZ","MMR","NAM","NPL","NLD","NZL","NIC","NER","NGA","NOR","PSE","OMN","PAK","PAN","PNG","PRY","PER","PHL","POL","PRT","QAT","KOR","MDA","ROU","RUS","RWA","SAU","SEN","SRB","SRB","SLE","SGP","SVK","SVN","SLB","SOM","ZAF","ESP","LKA","SDN","SUR","SWZ","SWE","CHE","SYR","TJK","THA","MKD","TLS","TGO","TTO","TUN","TUR","TKM","UGA","UKR","ARE","GBR","TZA","USA","URY","UZB","VEN","VNM","YEM","ZMB","ZWE"
"ROU",0,0,1409263888.32253,907673560.461826,0,0,0,0,0,0,0,0,1387519.2759345,6858529.97080175,0,0,0,0,0,0,84123643.3546428,0,0,0,5894705.41089056,0,0,0,0,0,0,0,572785282.421409,0,0,0,0,2677769636.90357,0,1169327.36404749,0,0,0,0,0,81037050185.3478,0,0,0,0,0,0,605156.550036501,0,738481.458937348,9773194.68970142,0,0,112502135.177149,0,0,0,0,0,0,0,0,0,0,0,102156571.234524,1821335.41723501,71467661281.0442,4429126241.8771,0,0,1753341826.86931,0,0,0,0,0,0,11563120087.6143,0,5885108.26508047,8002230353.74301,0,0,54771563.9267815,0,0,0,57401770.5762829,0,0,0,0,0,131150794.741116,0,68272005.7141531,0,18701216.2643366,0,0,0,10168325216.1806,0,0,0,0,123874785.508596,0,0,0,0,0,335852864.263979,0,4580383.89090889,0,0,0,0,0,0,0,0,49252760.3244179,224581.097121692,0,0,0,0,0,0,0,912043.652585836,0,0,4163221.58290634,0,0,0,0,0,0,0,0,4225486384.44778,0,0,0,0,4286457.10539884,0,0,592089702.228261,0,0,25085979.5751945,0,0,0,0
"RUS",16110563.142748,0,38564952830.1768,5790222.18797831,0,0,0,0,0,0,0,0,56812813.804644,0,0,0,0,0,0,0,0,0,0,0,39877772.1865329,0,0,0,0,0,0,0,0,0,0,0,21463250.0416044,7700830116.30768,0,3698405409.74476,0,0,0,0,0,3056569345694.64,0,0,3556292848.83778,0,0,0,31800714.440295,0,0,0,0,0,0,0,0,5841895324.93815,0,0,0,0,0,0,0,0,0,0,629473495798.922,14333476970.9592,0,1146147296.54046,33688821273.2689,0,0,823053670.508667,0,0,0,459006592524.314,0,0,40272400718.6487,0,0,0,0,0,0,1835968255.17634,0,0,57925210407.2534,0,0,3183904851.83918,0,0,0,287274246.97151,0,0,0,10216227695.0733,0,0,2648029048.24421,0,0,0,0,0,0,0,0,0,405925919.591312,0,0,0,0,0,0,0,0,0,2245810.97121692,0,0,0,0,0,0,0,4743928057.8936,0,0,0,0,0,0,0,0,0,0,0,35650537797.6383,0,0,10676160583.3309,0,12246186221.3861,0,0,20919612218.6997,0,0,0,0,412493032903.762,0,626804887.4509
"RWA",0,0,0,-36442527.7331073,0,0,0,0,0,0,0,0,-2085704.41742941,0,0,0,0,0,0,0,0,-409829458.110498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30223614.195424,0,0,0,0,0,0,0,0,0,0,0,0,-3275625.52737311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51569614.7166613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20161809.3684843,0,0,0,-58919239.8066506,0,0,0,0,0,0,0,0
"SAU",1466186.01087013,0,9928191.64547816,254598.663889895,0,0,0,0,0,341503581.373876,0,0,10977150.198045,6086676.48737751,0,0,0,0,0,0,0,0,0,0,1234749.93573776,0,0,0,0,0,0,0,1003843.9642963,0,0,0,0,1619442.084624,0,0,0,0,1178265568.44347,0,0,1532437863.97753,0,0,250753969.103608,0,162970386.964443,0,0,0,4740614.47136327,7785817.06822397,0,0,80968596.6128198,0,0,0,0,0,0,0,0,0,0,0,126119817.807672,0,0,6154857.23078894,0,18183763.0794423,1214779148.34679,0,0,252454903.246701,0,0,0,1964644118.34255,0,15019333.8278983,13124615.4414319,0,0,5603618.77317738,0,0,887569.215679083,37633449.8283181,0,0,0,0,0,195218.939218458,0,0,0,79588.61672397,0,241369198.009675,0,0,0,0,111384487.88232,0,0,0,0,0,0,0,0,114984183.763854,0,0,0,0,0,0,0,0,0,38131299.1579751,55795302.0707418,0,0,0,197502927.156251,0,0,0,416834969.897783,45767428.7051509,5505910.51154954,4163221.58290634,0,0,0,0,0,0,0,0,10549277.8416777,0,0,784549.68244616,0,598509804.529157,0,0,1213820674.94607,0,0,0,0,6344645075.81054,0,0
"SEN",0,0,824137.591118576,76145009.6121648,0,0,0,0,0,0,0,0,0,8530232.74143417,0,0,0,0,0,0,68180137.2268782,0,0,0,81492.6577879177,27218991.4389848,0,0,0,0,0,0,37217233.215978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2282311.69818302,439603863.05929,0,0,13430359.3648729,0,0,586558221.31395,728843542.982997,0,0,0,0,0,0,0,0,0,0,2068749.56510207,0,0,0,0,0,0,0,0,0,0,0,10605987.1862511,0,0,0,0,0,0,1053079606.70459,145056435.937671,0,0,0,0,0,0,0,0,0,0,0,0,0,35746457.4934091,0,0,0,0,0,0,0,0,0,0,13683.6960578509,0,0,0,0,0,0,0,0,0,0,98901421.5833236,0,0,0,0,0,0,0,0,199109.391428666,0,0,0,0,0,0,21232278.8711495,0,0,962985.138899169,0,0,0,0,0,0,0,0,0,105380428.00433,0,0,0,0,0,0,0
"SRB",0,0,0,0,0,0,0,0,0,0,0,0,551484149.153236,0,0,0,0,0,0,0,0,0,0,0,6438967.42871321,0,0,0,0,0,0,77788.816471137,0,0,0,0,0,653730337.150918,0,0,0,0,0,0,0,9102698.8496978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13752749.275967,2338613663.24759,0,0,0,0,0,0,0,0,0,18943870.3448355,0,0,0,0,0,0,0,0,351302.498263363,0,0,0,0,0,0,0,0,0,0,12843558.9554769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71896250.1237544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13358815.8283095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543687888.888039,0,0,0,0,0,0,0
"SRB",0,0,3175232.46319347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5350443.39306791,0,0,0,0,0,0,0,0,0,0,0,0,13981256.6748845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3689120.95838288,0,0,345956193.092111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79804.8901389807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8315966.61130672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325144021.294271,0,0,0,0,0,0,0
"SLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGP",-51501271.7847641,0,0,-1235591909.06999,0,0,-3778516455.76053,0,0,-143629919.675161,-49743429.7484865,-1041496.00415295,-108884032.386477,-1701031675.10587,0,0,0,0,0,-4894748.97127924,0,0,-303307345.261465,-2153476732.1902,-1088822824.47391,-10640758.6332157,0,0,-208299.200830589,-13561536236.7235,-12556095.1871946,-206022022.033433,0,0,-92466781.2814467,0,0,-60093472.6949061,0,-16188065.5344683,0,-102412080.252269,-829809.824447062,0,0,-8295275.76207455,-55757575.2380504,0,0,0,0,-12282314.394775,-2291291.20913648,-746505950.016245,-141947720.167098,0,0,-284349859.999964,-2205132111.51379,-102835452.61168,-160462640.188893,-355084655.824565,-97682164.2529204,-10427943.4605514,0,-7661346.21591533,-425630.345328629,-298767100.079133,-26328896489.2505,-5431020.62653414,0,-133294553.637201,-2907721.36444001,-71974994.589438,-530122595.106808,-14455461006.7834,-259635639.643422,-35827462.5428613,-134043075.968641,-192771596.176803,0,0,-416598.401661178,-159987898.649873,0,-47629954.930303,-12674639.4478299,0,0,-432550507.667334,0,-43884304588.5553,0,0,-221854454.785995,-491358621.879066,-19496014.9026722,0,0,-78528798.7131321,-6388090537.25559,0,-13833550.7196597,-1518284971.90346,-120534110.72453,0,0,-27332919.5236236,-96422208.111311,0,-77245133.7193956,-329763037.256387,0,-24047071321.574,0,0,-15222386487.9423,0,-11906359.7396173,-41624841.3844065,-226819765.817177,0,0,-1458094.40581412,0,-442739669.117178,0,0,0,0,0,0,0,-30323057.3740292,0,-241217813.016052,-81719332.8136592,-4705538218.89333,0,0,0,-106269849.191229,-71720406.6773117,-210261390.592343,0,-16581977951.6228,0,0,0,-20004626.2304456,0,-2347740.85705805,0,0,-1064075.86332157,-1100472338.31548,-2892268837.81796,0,13780901173.8591,0,0,0,-1759498268.94767,0,0,0
"SVK",0,0,4132289146.54833,0,0,0,0,0,0,0,0,0,1756953234.93575,0,0,0,0,0,0,0,0,0,0,0,309211.215668294,0,0,0,0,0,0,0,0,0,0,0,3184001042.19913,41063565.1126258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148071.744303915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4019758.57357122,0,1665523606.65829,0,23885988.435365,14390285228.4883,0,0,42460549.6319951,0,0,0,2221155.00193816,0,0,0,0,0,0,0,0,0,0,0,0,1307413.87901454,0,0,0,0,0,0,887205616.198916,0,0,0,51467244733.3256,0,0,0,0,0,0,0,0,0,0,241647.035595626,0,0,0,0,0,0,0,0,0,0,0,2071760.62094761,0,0,0,0,0,0,0,0,0,0,148686.485103798,0,0,0,0,0,0,0,0,4700514887.40987,0,0,0,0,942079917.52203,0,0,344407943.00368,0,0,0,0,0,0,0
"SVN",0,0,0,0,0,0,0,0,0,0,0,0,258776.601155882,0,0,0,0,0,0,0,0,0,0,0,19976175.792717,0,0,0,0,0,0,0,0,0,0,0,0,26917.3571130891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35685.1184007694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23977331.124043,1289460805.02002,0,5244716808.19914,18601803.2528842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365349.053172628,0,0,0,0,0,1290665.67243063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3699.06724565948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46765727.5369832,0,0,0,0,0,0,0,0,0,0,0,0,0,65014.161586921,0,0,3424099161.48995,0,0,0,0,0,0,0
"SLB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-158415.761880981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZAF",77282.7043670027,0,0,13895406876.3003,22819579.5354722,0,0,0,0,13795235.1802203,0,0,1734540.96805472,14764650.9417193,0,0,0,0,0,0,109574620.592856,1364431.23487526,0,0,15469778.4619306,114046367.355532,71886023.9349657,545011.730088001,0,0,170209734.539506,4162544.92040877,228791312.814965,0,0,0,0,18223270.7984533,0,0,19294551392.9771,0,34633230.3251743,0,0,74166172.4577339,0,0,21612729.8581919,0,270645893.449768,0,28863.3849233532,0,2543125.20862306,132384.073762528,0,0,52024987097.5531,0,0,10994922.8785272,0,50365268.9293575,0,0,0,0,0,0,0,421788.109389794,393071.002033492,0,79016275.8011959,106007537269.578,9651977.49325202,0,0,233712.467422043,0,0,0,3066652.33630504,0,138881835.863237,20055959.4140274,0,0,718549820.229176,0,0,42908573.9615739,1565827.60540524,42620219.6822816,103118084.621897,922970.1246252,0,0,60260314473.0124,0,0,0,14205540.7865073,0,0,0,9836709239.61471,0,0,206046.693446888,0,41849714.7069591,0,0,253236149.542828,0,0,2005655.18077122,549707.321759705,11143032817.4654,0,0,0,2907200.05363424,0,0,0,0,20066138.2117356,172466429.698223,0,0,0,0,0,0,0,9711632.70801702,0,0,422807951.418631,0,0,0,440275680.194951,0,0,2858794.69605139,164164641.933939,5108861.5758273,0,0,339496334.333643,0,81082868.334181,0,0,979255807.136692,0,0,459841641.860747,0,420317.353899879,0,91538091403.0125
"ESP",0,0,15216125305.2384,489866458.494686,13618267.166894,0,0,0,0,24315940.9779896,0,0,16004353289.3562,30211240.959246,0,0,0,0,0,0,692531348.641424,14198502.9274423,0,0,598804697.542523,1738201630.71392,0,0,506494452.602092,0,12063361388.4706,0,129214888.356598,478606342.508158,0,0,97154297879.4632,41300467.1929399,0,0,0,0,332013996.520422,6330003114.62459,2342766991.13691,3220458997.19934,1268129880.14193,183455524.632938,1507912.52020374,0,0,0,176453193.821011,0,36965942.4154573,7812191.78728977,0,0,513470941.948735,0,2847815108.10224,35500122.821892,23348.6163621881,1191315.46804784,457104762.881917,535944500.860076,0,0,0,0,9705997.04322365,947431470.853189,21700938556.387,7565381065.86411,144863172.302193,1958802407.06431,1793154650.08796,0,0,57399401.6472649,0,0,0,3171629994.84828,0,2275671676.54626,33459694874.68,0,0,8304101.15924184,0,0,18822314.1906612,4018752158.73336,4385656.5443845,11909704287.5175,375290.331665784,241484.27446168,0,8744723.9273246,0,19227497.1622092,0,1902165560.69532,0,161903318.804322,0,18041589284.0763,0,87561584.8905011,86685330.8680069,0,2852422530.92194,0,0,601842857.547501,0,0,4404861229.15837,11058196.645594,102087426.51673,0,0,0,0,0,0,0,0,55652935.0924601,86522986.8480365,0,0,0,0,0,0,0,12607015.1083755,97589823.9573986,0,6172472827.10887,0,0,0,38548086.9688582,0,0,1105960.00266089,4283222067.6733,2158897660.53544,0,0,4301203.27259778,0,1503918511.07344,0,0,126942187080.615,0,0,43744169765.958,0,212027954.642091,0,46333405.3808502
"LKA",0,0,0,0,0,0,0,0,0,1934617.25059458,0,0,366458.311834234,0,0,0,0,0,0,0,0,0,0,0,79295707.9107406,0,0,0,0,0,0,0,0,0,0,0,0,755006.196518091,0,0,0,0,0,0,0,1097678.39069885,0,0,0,0,0,0,0,0,0,219760.965635354,0,0,61955727.7725625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8449033.54745258,0,72977924.8792252,7555957.668476,0,0,4658356.08561705,0,0,0,72320570.3603556,0,0,0,0,0,0,0,0,0,0,114818.352185454,0,0,0,0,200099.41269892,0,0,0,1160144.66647162,0,0,0,0,0,0,1203886.22176313,0,0,2137454.96931709,0,0,0,0,0,213804.616922157,1649786.41996626,0,0,0,0,0,0,0,0,7416096.82704995,2127890923.15489,0,0,0,0,0,0,0,0,0,0,1327298.86702415,0,0,0,0,0,0,0,0,0,0,0,0,0,92856162.8573662,0,0,1032836614.50432,0,0,0,0,1993536.03584904,0,0
"SDN",0,0,0,0,0,0,0,0,0,0,0,0,-468969853.369026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93236970.5897625,0,0,0,0,0,0,0,0,0,0,0,-2421739.49583799,0,0,0,-1500348.81301916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27850004.2021369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-107040179.669539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41472288.8662255,-5993805.25219902,0,0,0,0,0,-226069381.936476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-215674435.825004,-92612825.4835466,0,0,0,0,0,0,0,0,0
"SUR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SWZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5005780.4441292,0,0,0,0,0,-2147920.25485335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2362946245.43511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7421486824.38865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-479091467.606333
"SWE",0,0,0,0,0,0,-80203006.5237889,-433518438.945928,0,-317361.71976256,0,-13925315.5936562,-5899381483.94261,0,0,0,-3322318.15432599,0,-397325.580797256,-1092544.70748101,0,0,0,0,-148214866.818621,0,0,0,-87485251.6264696,-62435669.3058886,28079636077.9506,0,0,20976030766.6455,0,-9364726.4296723,0,-3029135313.31868,-68908010.4285413,-1995038.35717563,0,-89528052325.4727,0,0,23778324835.9362,1604300.72073113,29173157998.1082,0,13804575811.5229,-411407894.340771,0,0,-17339612405.8631,-3178608671.96651,0,0,0,-39359049087.922,0,-2997045373.66061,9265387570.35905,0,0,0,0,56080139896.0353,-87579897.3729376,0,-2659303.73530565,-6440200019.287,0,-972211414.737848,1139896675.62603,-13226619968.7802,0,604192928.040641,0,-134454.654494715,0,0,0,0,-4517475111.59952,17491566.5911735,0,0,0,-4114741555.26789,-3613368.19983401,0,0,-17097076.7396558,0,0,0,7765681.37877338,0,0,-10408841697.7691,0,0,0,0,-20353582970.5281,-4302146.38498508,40763382902.8492,0,0,-35872352469.8581,0,-4079296207.78879,-15176468.4863795,0,0,0,564821.349514715,-146531.419868492,-6926338535.20185,-9253661651.79468,0,18012444.6368394,0,-7279069.04962106,-31814061741.5357,0,-18902823280.0209,0,0,-1225791.68543834,0,6706012.96665083,-13933769.3294179,-8323709.25445275,0,0,-1939029748.61861,-79967107845.2722,0,0,0,0,0,-480912496.978777,0,0,0,-151764.684863795,0,0,196361755.200058,0,-3153956370.80901,0,0,-9648530.41595606,-3798779574.38659,-17900204582.8661,0,1384837568952.05,0,0,164394610813.583,0,0,0,0
"CHE",0,0,337135297.053877,380863.041916591,129171.079821163,0,0,0,0,10842548.310366,0,0,381203328.794065,0,0,0,0,0,0,0,8827940.25992158,62272781.8611192,0,0,57559583.9995756,0,0,8262041.57411039,45936089.1033541,0,16386381.4916736,0,1165127.45062343,26966236.3307349,0,0,0,4848278.08514041,0,603448.057349808,0,0,0,0,0,7530549.71830392,0,0,0,0,0,0,17030228.3244038,0,0,0,0,0,0,0,0,244331.619522826,0,18356645.6997562,28750432.5746975,0,0,0,0,0,0,1768693.77237134,549764257.988699,685988715.738135,849424964.862856,1385172615.82727,17860891.5509541,0,0,11654516.0447205,0,0,0,151537166.764883,0,2377560.48034868,121320362.31182,0,0,385409.159616723,0,0,0,0,38272.7840618179,1328099136.32128,0,0,0,0,0,0,0,64904462.8700437,0,704577527.291114,0,0,0,0,1641576.13088407,0,0,0,0,24288142.2241934,0,0,8948832.92838495,5103426.55083312,119210852.405197,0,0,0,8863414.79766537,0,0,0,0,3132314.51218505,120617516.573014,0,0,0,0,0,0,0,0,4250879.68017785,0,228630251.92794,0,0,0,57655368.5963201,0,0,27726.7856189375,617669465.276447,4167371.37113912,0,0,1240609.05069738,0,52967377.7393742,0,0,17318604429.4513,0,0,130479231.532768,0,0,0,0
"SYR",0,0,4425642982.45096,0,0,0,0,0,0,2882690.13081138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84260056.2696102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590611124.01649,0,0,794285654.502061,0,0,344119304861.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74277597443.1677,0,0,7143646288.20065,0,0,76073351618.1641,0,0,18373494.7833795,0,0,0,45833395505.0559,0,0,51228524.9287546,0,0,0,0,0,0,6218148.79890804,0,0,0,0,0,0,0,0,0,1456439.2450364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990571.12961749,2634030337.29487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16238236.5640139,0,0,66165485.8711901,0,0,0,0,0,0,0,70297955.9209824,4027968412.30299,0,0,0,0,91493910.2043907,0,0,993030963.213319,0,0,0,0,12450512076.8492,0,0
"TJK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"THA",2516363.20824309,-26520395.6327861,-1523755851.47736,6060532595.98634,-6094583.3637893,-20898071.7586354,-8188305539.39037,-189717186.211886,-108144.27996925,70371483.2513307,-275520292.005327,0,-4273617367.40281,-37737561266.2712,-851410.384767891,0,0,0,-1940678964.0492,-37454558.3048087,528090940.178611,0,-4319139724.73018,-22209943498.5468,8150947313.93429,467163167.894587,0,384960380.371565,-1892393181.4969,-107648894792.843,50903198921.3845,-653748575.769933,120210857.75327,65498178.8087958,-34255905000.8927,-391052073.737309,45735797271.6591,-35204303.1028656,-684488955.690021,10578739284.09,3403042.87093042,-187198927.311022,79049526.1485466,1129278.94497924,216640845.654553,581316007.643075,112927894.497924,-496819117.309249,0,-3245998.20176549,0,-2703494533.10903,-169952419.359959,-10736113366.8451,-3385801110.87909,-1510967121.40889,-2607520659.14304,-2979084956.82725,94883372915.1268,-92950254.1927892,7939458.36039569,2110746074.86887,-64775195.3212349,-6653476.14582839,22740236787.9856,1151237.14668717,-184235813.32934,-115959742.338545,-29715243849.2709,-51058554252.2243,505627297971.786,-60387137.303229,63622553805.5182,-3110377907.90749,1382318987.6895,661068049509.467,1810700592.92023,0,-565287831.663025,-424624501.568604,-1014454.24479783,-2307824374.47886,-28361893.3265767,10244788559.0586,62740046.8057911,1386144646.23722,75288927.6670456,-211209118.385321,0,11439561867.6255,0,-69674149044.7372,-2475236.9257267,2809244552.28607,-937013216.507704,431309271.71907,3341392.15238179,0,-19685107.4413418,13999157845.1304,-1115607257.35984,906908236.283034,-4553551.93014937,-4608421450.02936,-1457831255.566,0,-345543074.831448,2039930929178.03,-1017224349.23352,0,-14070211.8121771,-119222045.67244,112084072.175148,1954019043.42103,0,206418661.363599,-15367556877.6522,-606394150.222781,-586370072.835777,-187695718.325584,402043196422.869,-818989.106615446,-9731708.28929462,-7590428856.23165,0,-6658840239.62802,-49403003330.1761,-38209.0144487177,0,33868985095.6261,40681695814.4325,-13279449.6591487,-123766266.352274,-1540006.24944153,7871216939.42549,-59968813226.2019,-4261931204.17907,-149356385.440474,-27664952.9848269,264479287.81343,268974730.345962,-1691177046.4097,-1654066271.01124,-804452000.861178,0,0,0,1878780876.1059,-9131177994.99362,2950545521.69621,271693988.133576,-144458657.709224,0,14101048.8879147,-788154235.507956,501733342.887257,-2912734659.45415,-813829907.427994,1268606736815.91,0,-1661944.79298793,1525803288.30699,-7997512705.57636,133980163117.278,-302049625.993678,37137.7514365866
"MKD",0,0,760266.927806886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649335.97625778,0,0,0,0,0,0,0,0,0,0,0,0,216512.365661687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43105207.9579379,14549.694102779,0,0,0,0,0,0,0,0,0,3636229.79465475,0,0,12061803.2557622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2825043.21697216,0,0,0,0,0,0,0,0,54961.222200591,0,0,0,0,0,0,0,1063329756.90866,0,0,0,0,0,0,0
