"","AFG","ALB","DZA","AGO","ARG","ARM","AUS","AUT","AZE","BGD","BLR","BEL","BEN","BTN","BOL","BIH","BWA","BRA","BGR","BFA","BDI","KHM","CMR","CAN","CPV","CAF","TCD","CHL","CHN","COL","COM","COG","CRI","CIV","HRV","CUB","CYP","CZE","PRK","COD","DNK","DJI","DOM","ECU","EGY","SLV","ERI","EST","ETH","FJI","FIN","FRA","GAB","GMB","GEO","DEU","GHA","GRC","GTM","GIN","GNB","GUY","HTI","HND","HUN","IND","IDN","IRN","IRQ","IRL","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LTU","LUX","MDG","MWI","MYS","MLI","MRT","MUS","MEX","MNG","MNE","MAR","MOZ","MMR","NAM","NPL","NLD","NZL","NIC","NER","NGA","NOR","PSE","OMN","PAK","PAN","PNG","PRY","PER","PHL","POL","PRT","QAT","KOR","MDA","ROU","RUS","RWA","SAU","SEN","SRB","SRB","SLE","SVK","SVN","SLB","SOM","ZAF","ESP","LKA","SDN","SUR","SWZ","SWE","CHE","SYR","TJK","THA","MKD","TLS","TGO","TTO","TUN","TUR","TKM","UGA","UKR","ARE","GBR","TZA","USA","URY","UZB","VEN","VNM","YEM","ZMB","ZWE"
"MNG",-7.60225074605877e-09,0,0,-6.51490746889849e-08,-5.3682288921731e-06,0,-5.19778060106168e-06,-1.33445447826972e-07,0,-6.12362335769403e-08,0,-2.70851605672402e-06,-1.48423772499139e-07,0,0,0,0,-2.77614366546604e-06,-1.40409727951934e-09,-5.74318470566498e-10,0,-4.84741253126996e-08,-2.72404679234838e-07,-1.67226541074648e-06,0,0,0,0,-0.00079135280933085,0,-5.39985304656239e-09,0,0,-3.91912003789829e-09,0,0,-3.99783882247727e-10,-6.09158306227685e-06,-2.38953757473227e-09,0,-6.15024252275743e-07,0,0,0,-1.32594500195805e-06,-1.54538212342022e-09,0,0,0,0,-3.59000972009666e-10,-3.37983839885319e-05,-2.0261569911661e-09,0,0,-1.0361336213113e-05,-2.29245473811617e-07,-1.49479306633177e-08,-6.61316139144376e-09,-5.23894986808253e-08,-1.44170794468961e-08,-6.24705205922334e-10,0,0,-1.13767956197491e-05,-4.08736827185726e-06,-6.81702447874475e-06,-2.8083041599262e-09,0,-5.83582614962554e-08,0,-3.08188205333474e-06,0,-6.90473566500438e-06,0,-0.00122029297914771,-1.84678539647789e-08,0,-9.23315437021471e-07,0,0,-1.68338157305948e-09,0,-1.21368413090264e-09,0,0,0,-6.38109564653835e-08,0,-1.08274595028005e-06,0,0,0,-4.10235790132142e-08,-0.00128024902968053,0,-1.31863427595831e-09,-5.61819669705688e-09,-9.33391898511801e-07,0,-2.04213383941478e-09,-9.15726093609064e-06,-2.93469486643058e-07,0,0,-4.03456904471196e-09,-5.09965482657184e-07,0,0,-4.73529576077518e-07,0,0,0,0,-6.23869515965253e-06,-9.48640065653384e-07,0,0,-5.50553789217788e-07,0,0,-0.0030590626561202,0,0,-1.83037839266937e-09,0,0,0,-6.90452281371159e-06,0,-4.22217777783133e-10,-1.38158599339589e-09,-4.18883723846129e-06,-8.61427344689442e-07,-5.92630107024775e-07,-4.21317310146444e-10,0,0,-1.85322611481262e-08,-6.38421612360679e-09,0,0,-3.21319949743053e-06,0,0,-1.28029541165441e-09,0,0,-2.34696461566086e-05,0,0,-6.12402438300406e-05,0,-8.09497352298245e-06,-1.83941526081082e-09,-0.000908519922426365,0,0,0,-2.59013412033217e-07,0,0,0
"MNE",0,-9.64579612068305e-05,0,0,0,0,0,-8.74991900859419e-06,0,0,0,-9.82836975767962e-06,0,0,0,-0.000230472694902019,0,-1.72522963141172e-06,-7.47252203002213e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.07854096959354e-05,0,0,-0.0015048664718536,0,0,-8.07278445358136e-07,0,0,0,0,0,0,0,0,0,0,-0.000287320746726019,0,0,0,-0.000121757181809157,0,-1.99800478649609e-06,0,0,0,0,0,0,-0.000124521370216162,0,0,0,0,0,0,-0.00133311585218433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00255820757317407,0,0,0,0,0,-7.60584132159343e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80871774667713e-05,0,0,0,0,0,-0.000145837261807213,0,0,0,-0.000324347540835284,-0.000324347540835284,0,0,-4.3333539518598e-06,0,0,0,-3.95308462498657e-06,0,0,0,0,0,0,0,0,0,-1.41413488260293e-05,0,0,0,0,-1.49412069052438e-05,0,0,-2.04449035231975e-05,0,-1.70134643479911e-05,0,-3.13247006763675e-05,0,0,0,0,0,0,0
"MAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000923198860228168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MOZ",0,0,0,0,-0.00015489802764011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00202419246990242,0,0,0,0,0,0,0,0,0,0,0,-0.000224597205101498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.24871172036463e-05,0,0,0,0,0,0,0,0,0,-8.84949335126103e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.000395742489862237,0,0,0,0,0,0,0
"MMR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.376464405802724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NAM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000198475032302451,0,0,0,-0.000489928884093691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00270660695815663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535249254674643,0,0,0,0,0,0,0
"NPL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01767128325655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.362529932373412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NLD",0,0,0,0,0,0,0,0,0,0,0,-3.35303842171806e-05,0,0,0,0,0,-3.93879544314819e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.83612030964429e-06,0,0,0,0,0,0,0,0,0,0,-0.00367420513703314,0,0,0,-0.00278506255810851,0,0,0,0,0,0,0,0,-0.000115946870924126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000531784042002611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000218431747573696,0,-0.00018058033692892,0,0,0,0,0,0,0
"NZL",0,0,0,0,0,0,-0.000919251290820665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00167137956892324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00189364014713649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19939422291962,0,0,0,0,0,0,0
"NER",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.344504961013616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173185560031608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104090450801992,0,0,0,0,0,0,0
"NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00155776294347073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PSE",0,0,0,0,-2.50130111908905e-07,0,-3.7205116924807e-06,0,0,0,0,-6.718838282889e-06,0,0,0,0,0,-1.37397867072273e-06,-7.77038736421691e-07,0,0,0,0,0,0,0,0,0,-7.57272007970698e-06,0,0,0,0,0,0,0,-7.05163149092995e-07,0,0,0,-4.09135290505199e-06,0,0,0,-0.000671201280188056,0,0,0,0,0,0,-1.3112158336758e-05,0,0,0,-1.79164042059987e-06,0,-1.4870930020988e-06,0,0,0,0,0,0,-9.84677878065636e-07,-1.60203122422731e-06,0,0,0,-2.14125568408719e-07,0,-4.84891050038265e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.80372135806604e-06,0,0,0,0,0,0,0,0,0,0,0,-8.25455011388446e-07,0,0,0,0,0,-0.0026910049624063,-1.6008302985389e-08,-0.000161975501298887,0,0,0,0,0,-1.5196553772902e-06,0,0,0,0,-8.46676382218742e-07,-4.07714724875098e-06,0,0,0,-7.02359630313966e-08,-7.02359630313966e-08,0,0,0,0,-4.67118463535873e-07,0,-9.01671282471502e-07,0,0,0,0,-3.51739389417984e-08,0,0,0,-3.89342425939309e-06,0,0,0,0,0,-0.000664917971654099,0,0,-1.30092797270148e-05,0,-2.04713824788562e-06,0,-0.00136148035380724,0,0,0,0,0,0,0
"OMN",0,0,0,0,-0.00146667362844102,0,-0.00103974601582606,0,0,0,0,0,0,0,0,0,0,-0.000263663172511579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00032456788685153,0,0,0,0,0,0,0,0,0,-0.000505133353273955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.32458221783838e-06,-0.00174014173736305,0,0,0,0,0,0,0,0,0,0,0,-0.000300008651810501,0,0,0,0,0,0,0,0,0,-0.000160490155108707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000406655096300739,0,0,0,0,0,0,0
"PAK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203895610687489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000859818213071404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.371653517896426,0,0,0,0,0,0,0
"PNG",0,0,0,0,0,0,-0.00264442635629301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000813073267156102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.10146647965434e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000744697007934793,0,0,0,0,0,0,0,0,0,0,0,0,-0.000692958900534997,0,0,0,0,0,0,0
"PRY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00506890260600824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0033957242923715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PER",0,0,0,0,-0.000768726080333404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00160052924124982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000904113030512056,0,0,0,0,0,0,0
"PHL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362436372369597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"POL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.231545986516789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRT",0,0,0,0,-0.000326794294699758,0,0,0,0,0,0,0,0,0,0,0,0,-0.000203006079707811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00216690473713171,0,0,0,-0.000225283961073612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000937619057183578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000574180764538132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000489012088785946,0,-1.97472794407814e-05,0,0,0,0,0,0,0
"QAT",-4.90122592127965e-07,0,0,-4.51992428336966e-07,-9.65522257604461e-05,-1.12113418535711e-06,-0.00202327777462599,-3.38086748619972e-06,-6.30661832455167e-06,-5.33838201411265e-06,0,-1.73577914538674e-06,-2.52916948716364e-06,0,-1.51965832728604e-06,0,0,-3.13843342996639e-05,-2.90941617904415e-06,-2.76033993384141e-09,0,-9.72822452861836e-07,-4.66583759221798e-06,-3.58999148524626e-05,0,0,0,0,-1.51874395649523e-05,0,-7.44352324725399e-06,0,0,-9.54331789920629e-07,0,0,-2.65246081028951e-06,0,-1.14848056069691e-08,0,-3.20923922158093e-06,0,0,0,-4.82866389731801e-05,-7.42755144913548e-09,-2.3244834381173e-07,-2.13335470387191e-06,-1.29644840163756e-07,0,-1.72546203911689e-09,-0.000120050897218971,-9.73829389368414e-09,0,0,-5.31365316771691e-05,-2.84163682324626e-07,-6.77545307044406e-06,-3.1784757783838e-08,-2.51799015239698e-07,-6.92926349510878e-08,-8.96790160796294e-09,0,0,-1.77242522254036e-06,-0.00123593373395995,-2.64034502974626e-05,-2.94756368737343e-05,-1.57814189937073e-06,-1.69365732008665e-05,0,-2.94504026336546e-05,0,-1.99452799708225e-06,0,-4.47635994531986e-07,-8.80852682338041e-07,-6.85238650078842e-07,0,0,0,-1.9526868053466e-06,0,-5.8333153908416e-09,-6.68543510050864e-07,-4.35142944863536e-09,0,-7.95490335763654e-07,0,-1.73325895714648e-06,-4.51730299906438e-07,-3.65976029516453e-06,0,-1.97171132712442e-07,-2.57731469292991e-09,0,-2.48018845019053e-07,-1.47871608305937e-07,-4.53748775990029e-06,0,-9.81508322660297e-09,-1.12246828247654e-05,-3.09545493113865e-06,0,0,-1.93913005078414e-08,-2.29269341603874e-06,0,-2.07414049699435e-06,-0.00337096545386608,0,0,0,0,-9.45740287009413e-06,-1.06099288440961e-05,0,-0.000163451508723708,-5.25862833314658e-06,0,-3.13084022588157e-06,-3.76549871036277e-05,0,0,-1.40850628118658e-08,-7.46367590574769e-06,-7.46367590574769e-06,-7.81815668321077e-07,-1.67601598983399e-06,0,-2.02930020976509e-09,-1.09518899000306e-05,-9.98644562641302e-07,-5.65113815861144e-06,-2.9556009792224e-06,-3.96776921446768e-06,0,0,-3.86658915573788e-06,-3.32081578080048e-06,0,0,-0.000170893988698076,0,0,-1.37108955134318e-06,0,-8.70318254612384e-06,-5.20676680218198e-05,-3.10256501563783e-06,-1.12859270360583e-06,-2.65741191765758e-05,-2.97692569197246e-07,-9.21977678798547e-05,-8.28127531495193e-07,-0.000199053914881189,0,0,0,-1.24489303631586e-06,-5.31403814819263e-06,0,0
"KOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113969486701153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000365058015808287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00229551044260836,0,0,0,0,0,0,0
"MDA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133193532134002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ROU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237413497327029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RUS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199578695080635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RWA",0,0,0,-1.63243598150099e-07,-1.70621246864563e-05,0,-2.8783020407142e-06,0,0,0,0,-1.36005408491863e-05,0,0,0,0,0,-6.74865194760669e-06,0,0,-1.88663559022584e-05,0,0,-3.52340330549428e-09,0,0,0,0,-1.03933343592114e-06,-2.60430004889245e-09,-2.23177962359583e-08,-4.71047027750243e-09,0,-1.91552104685236e-09,0,0,0,-1.66192021863996e-07,0,-1.28431365014047e-05,-2.65522141914899e-06,0,0,0,-2.28544597640971e-09,0,0,0,-2.1364591079966e-09,0,0,-9.19437988059565e-05,0,0,0,-1.63928513643192e-05,0,-5.19981971640788e-08,0,0,0,0,0,0,-3.24922277875263e-08,-2.40363026934677e-06,-6.1703126512184e-06,-1.05598244236959e-08,0,-6.25266029573438e-08,0,-8.49551315739097e-06,0,-6.12445196658788e-10,0,0,-4.04218411684683e-05,0,0,0,0,0,0,0,0,-1.65102515454447e-09,0,-6.50998402767917e-07,-5.82386557542866e-09,-3.09194862246015e-08,-3.2507370537817e-10,0,-9.58975543782899e-09,0,0,0,-5.51181712207552e-10,0,-1.28658829140518e-09,0,0,-1.46789983529082e-07,-2.48004205166231e-09,0,0,0,0,0,0,-4.30537138668513e-05,0,0,0,0,-9.43241428373394e-09,-1.93762499374006e-09,-4.83160006796404e-08,0,0,0,-1.30099535398165e-07,-7.30133204553302e-09,-0.240328401997381,0,-2.05602661576919e-09,0,0,0,0,0,0,-1.88619188598211e-09,-2.29940426322099e-06,-3.21829600387754e-08,-1.35233130319578e-09,0,0,0,-9.29157462815457e-10,-1.93143268099545e-06,0,0,-6.04841358880048e-06,0,0,0,0,0,-4.77433764619543e-06,0,-0.000354522772298328,-4.64432969414286e-06,0,-1.09739793392331e-05,-0.00032041675850791,-0.000367489012331548,0,0,0,0,0,-6.3302646144859e-07,-7.72656786893445e-08
