"","AFG","ALB","DZA","AGO","ARG","ARM","AUS","AUT","AZE","BGD","BLR","BEL","BEN","BTN","BOL","BIH","BWA","BRA","BGR","BFA","BDI","KHM","CMR","CAN","CPV","CAF","TCD","CHL","CHN","COL","COM","COG","CRI","CIV","HRV","CUB","CYP","CZE","PRK","COD","DNK","DJI","DOM","ECU","EGY","SLV","ERI","EST","ETH","FJI","FIN","FRA","GAB","GMB","GEO","DEU","GHA","GRC","GTM","GIN","GNB","GUY","HTI","HND","HUN","IND","IDN","IRN","IRQ","IRL","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LTU","LUX","MDG","MWI","MYS","MLI","MRT","MUS","MEX","MNG","MNE","MAR","MOZ","MMR","NAM","NPL","NLD","NZL","NIC","NER","NGA","NOR","PSE","OMN","PAK","PAN","PNG","PRY","PER","PHL","POL","PRT","QAT","KOR","MDA","ROU","RUS","RWA","SAU","SEN","SRB","SRB","SLE","SVK","SVN","SLB","SOM","ZAF","ESP","LKA","SDN","SUR","SWZ","SWE","CHE","SYR","TJK","THA","MKD","TLS","TGO","TTO","TUN","TUR","TKM","UGA","UKR","ARE","GBR","TZA","USA","URY","UZB","VEN","VNM","YEM","ZMB","ZWE"
"BGD",-3.53015199229928e-08,0,0,-4.45589336957074e-08,-0.00232328964020742,-8.29005075105738e-10,-0.00202885597574808,-8.91072854920614e-07,-4.66332992615231e-09,-0.287308964758024,0,-7.01226826661602e-06,-3.3033881719317e-08,-8.72825378458654e-08,-1.12368749628801e-09,0,0,-0.000665493971254534,-0.000334577831869565,-1.22627595489042e-10,0,-1.08971850377591e-08,-6.06453997282184e-08,-0.0017241672363095,0,0,0,0,-0.000296286411525885,0,-6.63777401090386e-09,0,0,-1.52854184321879e-09,0,0,-5.38219653177578e-08,0,-5.10210383502209e-10,0,-4.19123429606584e-06,0,0,0,-4.21229021355692e-07,-3.29967611384404e-10,-1.72411214355239e-08,-1.57747564886462e-09,-9.49986110668839e-09,0,-7.66533347470964e-11,-7.75210194596866e-05,-4.32621920839376e-10,0,0,-1.95212192820273e-05,-6.68892844355474e-08,-5.9947564061656e-06,-1.41203203723154e-09,-1.11861250880004e-08,-3.07831260381282e-09,-8.0120454868278e-09,0,0,-0.000820935528666604,-0.0145907683234065,-6.27045931513743e-06,-1.48107722328644e-06,-1.08613046984879e-07,-4.30778620780066e-08,0,-5.14422478569178e-05,0,-1.96353786897285e-06,0,-1.76266067430253e-08,-6.44362969283579e-08,-5.60220746964315e-09,0,0,0,-1.57541998023655e-09,0,-2.5914396677682e-10,-4.94344004490985e-10,0,0,-6.79233370797342e-08,0,-3.59822356837382e-06,0,0,0,-8.75929142202768e-09,-1.14496732716809e-10,0,-1.81989209924069e-08,-1.21475313317261e-08,-1.99327390651375e-07,0,-4.36033272875985e-10,-1.31350801795983e-06,-3.17831947239285e-08,0,0,-8.61454969922065e-10,-3.73562129897362e-09,0,-6.71621829351942e-10,-0.000238227528268524,0,0,0,0,-3.2984095624173e-06,-6.90490595766902e-07,0,-3.7634093136234e-08,-5.58896155170622e-07,0,-0.00108730331615467,-0.0142908481253824,0,0,-3.908195759519e-10,-5.19374781759076e-09,-5.19374781759076e-09,-5.78101323909692e-10,-1.15349072522698e-07,-2.94160427155657e-08,-9.01512897734278e-11,-3.9121494209437e-07,-2.86785174974553e-07,-8.41257819542591e-07,-2.29955509911631e-06,-1.39704699895884e-07,0,0,-3.57225450531595e-07,-1.57639707485469e-08,0,0,-7.6192016709803e-05,0,0,-1.28264726624226e-09,0,-1.82258624276093e-11,-0.000794093867610178,-2.2941430003671e-09,-8.34520159349638e-10,-0.00499315214011769,-2.04882050275402e-08,-5.39957353273754e-05,-5.67788251118071e-08,-0.00235141958870158,0,0,0,-5.5304144903639e-08,-1.72355324938495e-08,0,0
"BLR",-2.26381355917475e-11,0,0,-1.9400222851775e-10,-1.90951285468015e-06,0,-2.01848117805447e-07,-9.54901359469645e-06,-1.29010733208239e-05,-1.82350491341184e-10,-0.275496795740669,-8.35391565449983e-07,-4.41979303118374e-10,0,0,0,0,-6.21578414331834e-07,-1.64324783417549e-06,-1.71021712435226e-12,0,-1.44347227969186e-10,-8.1117214760928e-10,-9.07959830600207e-07,0,0,0,0,-1.20401822787753e-07,0,-1.6079791304827e-11,0,0,-1.16704346886048e-11,-2.27949346391199e-05,0,-1.19048450729032e-12,-0.000114681401198327,-7.11561318158427e-12,0,-3.00048833698303e-07,0,0,0,-0.000350781406424152,-4.60187005396878e-12,0,-4.80434050213211e-05,0,0,-0.000301721361848717,-8.21696733111618e-05,-6.03353115127976e-12,0,-6.57339994749804e-06,-0.000214690820802059,-6.82651795276852e-10,-3.6967109512941e-08,-1.96928053638888e-11,-1.5600650574898e-10,-4.293146993672e-11,-1.8602597610809e-12,0,0,-0.000164864766194816,-1.36467375329088e-05,-1.99752725319695e-08,-8.36262476454583e-12,0,-1.73780408037159e-10,0,-4.68629347090728e-05,0,-7.77119551528997e-10,0,-0.00669840199119111,-5.49939479909949e-11,0,-3.59181296467629e-05,0,-0.0015520950791246,-5.01280759824009e-12,0,-3.61413308225467e-12,0,-0.0184901865117474,0,-1.90017553084704e-10,0,-2.28987040098567e-09,0,0,0,-1.22160840937978e-10,-1.59682061932111e-12,0,-3.92665574080753e-12,-1.67299794307651e-11,-2.77947321978341e-09,0,-6.08110733221144e-12,-4.47422540821311e-07,-4.18302797758193e-10,0,0,-1.20142210694389e-11,-3.20295744205767e-11,0,0,-4.00099095582553e-05,0,0,0,0,-6.77405973073861e-09,-0.000604604106788914,0,0,-3.55692855192464e-11,-0.00225988307170075,-5.52388546931495e-08,-0.00736575849312713,0,0,-5.45053769226646e-12,0,0,0,-0.000281340768277389,-2.18615475045596e-05,-1.25728861385638e-12,-4.11411463458634e-12,-1.48255296629667e-10,-3.28320385205008e-06,-1.76474588470184e-09,-1.25460718316747e-12,0,0,-4.55566397164662e-06,-1.34338870461219e-06,0,-2.82514320637311e-05,-7.38395204893333e-08,0,0,-3.81248949747555e-12,0,0,-1.32639047690299e-06,-1.41559669819737e-05,0,-0.0445378814511231,0,-2.29878066589711e-07,-5.47744786047119e-12,-0.000404527595289727,0,-0.00079505747626109,0,-7.71295362064847e-10,0,0,0
"BEL",-0.000134361809659158,-1.61264087953118e-06,0,-0.0116290720531629,-0.01376578700935,-4.22180605372418e-05,-0.00212739745677307,-0.00215360993263942,-2.38696165582359e-05,-0.000625581786869558,-1.31854120416477e-05,-0.044196792792954,-0.000418766268641343,-1.10286060331146e-05,-8.11515076054214e-09,-3.00290156780912e-05,-6.41525410000738e-05,-0.0424338632458252,-0.000151891983350572,-0.000963819149718619,-0.00155715792807051,-0.000630101592529199,-0.0121972562790795,-0.0408598633975271,-2.00270392757094e-05,-0.000438860868733524,-0.00136463134061064,-0.000522595481038842,-0.0169560832270331,-0.000616892800180471,-6.67072595191742e-05,-7.63228416598016e-05,0,-0.00119544302298594,-0.000370963942965469,-8.79913656173913e-06,-6.83754469914141e-06,-0.0021669416176641,-0.00040696503513706,-0.00824916664595651,-0.00351587770506232,-3.60038985711265e-08,-2.14274058867853e-05,-0.000429254736914832,-0.00223021278115229,-0.000117544137588449,-0.000447960763276422,-8.13540908095995e-05,-0.00270581665293821,0,-0.00733108683403505,-0.048570135085485,-0.000245258430609335,-0.000823336839330284,-3.82644619980587e-06,-0.0441981421399343,-0.00297871357010974,-0.00425193087869036,-0.000370646664386776,-0.00115830383108601,-0.000263070990335006,-0.000214406856637046,-3.13541752511958e-05,-0.000141483102750855,-0.00740803205396671,-0.0083389748853292,-0.00682242561478579,-0.000222602686115654,-3.10858178034962e-05,-0.000808101209745894,0,-0.0167029362713567,0,-0.000400634163566228,0,-0.000371099144225652,-0.000635371054126345,-2.21254910703271e-07,-3.85595984807619e-06,-0.000808219967318666,-0.000182021484313623,-4.35015660866517e-05,-7.79937666718325e-05,-0.000223718691165671,-0.000309185604707889,-7.26912819239506e-05,-0.00310422885014967,-0.00105556600896817,-0.000200688478616174,-0.000123454594027196,-0.000356966850938283,-0.000338230686871854,-6.03727530867561e-08,-0.000142475651950462,-3.80018897214949e-07,-4.99669292396824e-06,-0.00327580381055674,-0.00049773478416951,-0.000102837155995807,-0.00172004606427032,-3.18359461318833e-07,-0.0155382768881936,-0.000169430413212167,-0.000932815373107715,-0.00195342945881188,-0.00665801605712271,-0.00149130877435484,-1.2189402260251e-06,-1.74965148944949e-08,-0.00701244941264117,-0.000247996318241274,0,0,-0.000789720356851843,-0.0147722839045685,-0.00296865167238972,-0.000237093288849576,-8.95881694894129e-07,-0.000112384574813645,-1.29056425332839e-06,-0.000242743206078098,-0.0135357393990412,-0.00129039544324936,0,-0.000116709327778648,-0.000782884453392437,-0.000782884453392437,-0.00131119954226254,-0.0025187162271521,-2.89508498919338e-05,-2.51401602729882e-06,-5.19140716650869e-06,-0.00216789829257644,-0.0114892324538125,-0.000428622556487683,-0.00244193058890882,-9.62105031265376e-06,-7.41239821761747e-07,-0.0111362168241427,-0.000847261676068909,0,-1.99768154061196e-07,-0.0263373253509406,-5.63747335676965e-06,0,-0.000693234292995353,0,-0.00052216271802706,-0.00398526180046228,-2.28680637812686e-06,-0.00189724983328712,-0.00908466797620928,-1.49594782947763e-07,-0.0423872676075903,-0.00437495761250959,-0.0432595534680873,-0.00112260125975446,-3.67162491764493e-07,-0.0237064106544341,-0.00202160644712822,-4.57375675890116e-05,-0.00015084789576628,-1.6388572663316e-05
"BEN",-1.59082164601918e-07,0,0,-1.18345504060557e-06,-5.34470022558095e-06,-7.95098304579718e-10,-4.93790979770864e-06,-1.93781521909206e-07,-4.47259712795683e-09,-1.06541338261051e-06,0,-7.48191334069536e-06,-0.00241617645791818,0,-1.07772805017155e-09,0,0,-9.13834979416332e-05,-3.36439378240111e-08,-9.3139688669733e-06,-1.1424467850502e-09,-8.09685912019071e-07,-4.55530969397311e-06,-6.95941006079412e-07,0,0,0,-3.49112029872394e-07,-4.83832119544753e-05,-4.52826146230234e-06,-9.53982881477172e-08,-1.48188256349787e-07,0,-2.4658252247862e-06,0,0,-7.94101686840959e-09,-2.40676116498608e-10,-3.98876954141379e-08,-1.03714464912685e-09,-2.14459260613134e-06,0,0,0,-6.33732743212783e-07,-2.5796510625846e-08,-1.64850279726506e-08,-1.5129560138918e-09,-8.99887029760693e-09,0,-5.99267472347884e-09,-0.000167704630676861,-2.46056140737837e-07,0,0,-1.32216137598728e-05,-5.18231459683982e-06,-1.39514219490899e-06,-1.10391135965292e-07,-8.74519148967253e-07,-2.40659146698561e-07,-1.04279803929211e-08,0,0,-2.26537964796646e-07,-0.000451798576255026,-1.90619369109645e-06,-7.13534073843494e-06,-1.03783702818758e-07,-1.65802268082972e-06,0,-2.21479647302521e-05,0,-5.19850683681759e-06,0,-7.35272577268169e-08,-3.66079815818419e-07,0,0,0,0,-5.41828470832703e-07,0,-2.02595947660883e-08,-4.74125058643094e-10,-2.58387683963156e-06,0,-1.11705496507004e-06,0,-1.04660065627852e-06,-4.00530675098722e-07,0,0,-6.84791920319666e-07,-8.95123060642738e-09,0,-6.21066879418027e-06,-1.04250318190971e-07,-1.55807768597376e-07,0,-3.40886092115992e-08,-1.05106301405916e-06,-2.34657896691895e-06,0,-5.44838428129684e-06,-1.2485574308836e-05,-1.80769197810729e-07,0,-8.86109963208392e-09,-0.000202691962313223,0,0,0,-8.27393340588318e-11,-6.07512205983633e-07,-6.57858678292268e-07,-1.41372295536531e-07,-4.14469389857696e-09,-1.99389257212871e-07,-2.30468016224061e-07,-1.04133816844175e-05,-4.65545867539346e-06,-3.79691634271737e-12,0,-4.00954205561021e-06,0,0,-5.54456656923674e-10,-1.1022021945202e-07,0,-7.0479302341729e-09,-6.361382274908e-07,-1.53142705524819e-06,-2.0519389622345e-06,-1.00766404780482e-05,-1.40015650971827e-07,0,0,-5.6087836077689e-07,-1.08048303058984e-07,0,0,-0.131826261266277,0,0,-2.07008373977641e-05,0,-4.01036184823273e-07,-2.58840855610635e-05,-2.20031127049813e-09,-3.02787780863885e-08,-1.01362366247108e-05,-1.95772222172366e-08,-1.04709409291148e-05,-9.82619903892487e-08,-0.000137103581751461,-2.20587503831915e-06,0,-3.65733595801894e-07,-4.3324462180388e-06,-1.53513033240607e-08,-1.71685171771333e-10,-1.75206854397406e-08
"BTN",0,0,0,0,-1.68462437498238e-07,0,0,0,0,-1.61368324426847e-07,0,-2.4553848658293e-07,0,-0.205447182459952,0,0,0,-1.02369962797661e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.84952925689229e-06,0,0,0,0,0,0,0,0,0,0,-1.97318881807513e-05,0,0,0,-6.20850673590262e-06,0,0,0,0,0,0,0,0,0,-0.131809385475986,0,0,0,0,0,-7.22330406446289e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.02050075300798e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.92932214957646e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.28939890384884e-06,0,0,0,0,0,0,0,0,0,0,-4.38228030434473e-07,0,-2.93723227266533e-05,0,0,0,0,0,0,0
"BOL",-1.62164255322514e-08,0,0,-1.47562629234721e-08,-0.0631536930939021,-4.00666453478373e-10,-5.74925872605868e-06,-7.52582573134837e-08,-2.25383404639916e-09,-2.17788732787531e-08,0,-4.67475529050679e-07,-6.48924096149903e-10,0,-0.131094451177095,0,0,-0.0268366377195501,-6.88694901690994e-10,0,0,-2.64401722649108e-10,-1.19956195385036e-09,-0.00201976545308411,0,0,0,-0.00423521481742392,-2.14526274715045e-06,-5.71344251356064e-06,-2.65086151473488e-09,0,0,-3.3432359593665e-10,0,0,-6.38753498601571e-10,0,0,0,-6.89982152899198e-07,0,0,0,-2.86587788829512e-06,-7.23559292884917e-08,-8.30714599094135e-09,-7.62409776078231e-10,-4.53471655855171e-09,0,0,-0.000155796908356964,0,0,0,-8.53075115335814e-05,-8.63404306858156e-09,-1.16167725082909e-06,0,0,0,0,0,0,-6.62343818706071e-06,-4.77554601111331e-06,-1.89300460932611e-07,-7.05866263594433e-07,-5.22987508560033e-08,-1.21828226587732e-08,0,-2.14992508849578e-05,0,-1.84325630525747e-08,0,-8.11435318354817e-09,-2.9127893479257e-08,0,0,0,0,-5.00935259483936e-10,0,0,-2.38921407148728e-10,0,0,-2.61441639507779e-08,0,-3.76434535134517e-09,0,0,0,-0.000148310549493039,0,0,-8.63296360892797e-09,-5.27492631999975e-09,0,0,0,-9.48350207903669e-06,-6.85680383172439e-07,0,0,0,-6.15967990093196e-10,0,0,-4.75744263343824e-06,0,0,-0.000680987353614786,-0.00529552292743528,-7.76701384730559e-09,-2.69385798425065e-07,-2.05250777557017e-07,-2.08859683831684e-09,-1.18121878576448e-07,0,-9.97456967706026e-10,-9.15056410881026e-07,0,0,0,0,0,-2.7940215827087e-10,-5.55422444936444e-08,0,0,-1.7864548009605e-07,-2.04444134617257e-08,-1.46721158157038e-05,-9.27608210513049e-08,-6.70127546233221e-08,0,0,-1.26749124413472e-07,-7.4523237400679e-10,0,0,-7.06557922519475e-07,0,0,-4.87795401055473e-10,0,0,-4.05068485697679e-07,-1.10878228292158e-09,-4.03331948915003e-10,-1.03915479110296e-06,-9.86536652079067e-09,-1.48660471140757e-05,-2.71507098030537e-08,-0.044819920206583,-8.2543808150564e-06,0,-4.56948429046408e-05,0,-7.73583873049937e-09,0,0
"BIH",0,-2.32493251911499e-06,0,0,-0.00147596750405168,0,-9.04322798670178e-06,-0.00305509001013518,0,0,0,-9.8953922208887e-06,0,0,0,-0.0845857223276391,0,-0.000418794577811945,-0.00051324119093969,0,0,0,0,-1.03593328962885e-05,0,0,0,0,0,0,0,0,0,0,-0.0283034605665981,0,0,-0.00176596356649762,0,0,-7.10678240867852e-05,0,0,0,-4.48066074335795e-05,0,0,0,0,0,-8.52320475920025e-07,-0.000734429656817163,0,0,0,-0.00239641805943798,0,-9.74056494970854e-06,0,0,0,-7.36063628402996e-08,0,0,-0.0832142867035876,-4.42380869854684e-06,-3.57836970282456e-06,-5.30857043825621e-07,0,-4.658895081089e-07,0,-0.00160681286368182,0,-8.75083529582776e-09,0,0,0,0,0,0,0,0,0,0,-1.70917906266667e-05,0,-4.48141732234451e-08,0,0,0,0,0,0,0,0,-6.27599206169269e-05,0,0,0,0,0,-1.41272464500165e-05,0,0,0,0,0,0,0,-9.40944110180913e-06,0,0,0,0,0,-0.000215936013432965,0,0,0,0,-3.62752313280841e-06,-0.0116543122378152,0,0,0,-0.054895627154393,-0.054895627154393,0,-0.0045645713421288,-0.000604195667000601,0,0,0,-1.2117328974355e-05,0,0,0,0,-0.000142552608339554,-4.67804455373438e-06,0,0,0,-0.00100710460887503,0,0,0,0,-0.00145503957921429,0,0,-0.000141014139220726,0,-6.38225959993889e-05,0,-0.000822029283189441,0,0,0,0,0,0,0
"BWA",-3.63606191815448e-08,0,0,-3.30866290870346e-08,-1.54969891145052e-05,-8.98378024477297e-10,-2.51402336627121e-05,-1.68744759996587e-07,-5.05356752611945e-09,-4.88327909203503e-08,0,-0.000617986141135678,-1.45502360498053e-09,0,-1.21772011216735e-09,0,-0.216950471165946,-0.000205095994296486,-1.54419807267977e-09,0,0,-5.92843985813556e-10,-2.6896688978639e-09,-3.84712695196365e-05,0,0,0,0,-8.57738972668436e-06,0,-5.94378618448266e-09,0,0,-7.49623456234592e-10,0,0,-1.43221899717296e-09,0,0,0,-7.46834211993104e-08,0,0,0,-1.35686665555359e-07,0,-1.86263595057609e-08,-1.709482245217e-09,-1.01677833721012e-08,0,0,-0.00362256215084573,0,0,0,-0.000701935844513091,-1.93593311540441e-08,-5.75354664150968e-09,0,0,0,0,0,0,-1.03467309285649e-06,-0.0117763370223186,-4.244512427953e-07,-1.58269985901719e-06,-1.17264742452871e-07,-2.73164375448187e-08,0,-2.64979338040229e-05,0,-4.9365270029233e-10,0,-1.81940776914596e-08,-6.53108319249207e-08,0,0,0,0,-1.12320166786934e-09,0,0,-5.35711786939497e-10,0,0,-5.86206860040462e-08,0,-8.44044993243817e-09,0,0,0,0,0,0,-1.93569107796337e-08,-1.1827488539368e-08,0,0,0,-4.6519434710742e-06,-1.93941658026857e-09,0,0,0,-1.38112911943861e-09,0,0,-0.000162168613629124,0,0,0,0,-1.74152702220348e-08,-6.04019326575372e-07,0,-4.68307113122935e-09,0,0,-2.23650723031452e-09,-1.69971299620835e-06,0,0,0,0,0,-6.26478101181053e-10,-1.24537333859743e-07,0,0,-4.00560546302764e-07,-0.0880126435095373,-8.58433699436361e-08,-0.000198983882825686,-1.50256617669469e-07,0,0,-2.84198058026209e-07,-1.67096691555907e-09,0,0,-1.58425070305042e-06,0,0,-1.09373935587792e-09,0,0,-0.000146775136104443,-2.48612188082846e-09,-9.04354622976684e-10,-9.80882395230776e-07,-2.21202159770304e-08,-1.43189789041125e-05,-6.08775724153318e-08,-0.00329315557092778,0,0,0,0,-1.73453690870482e-08,-0.0250235323513822,-0.0853289263250174
"BRA",-1.15118426885409e-07,-4.62951144070636e-08,0,-0.000368894025385343,-0.053796004876823,-6.46603855778373e-08,-8.15742886850745e-05,-6.25444681375377e-07,-4.33468943469155e-08,-1.97732070117691e-07,0,-0.000330574557128995,-0.000159564979747839,0,-0.000122529653856018,-3.87336500846767e-09,-1.14336304502057e-07,-0.19126851787116,-0.000905304314932489,-6.22274754901829e-07,-1.40306602884584e-08,-2.23103621459718e-09,-3.0123876494733e-06,-0.000735935714290248,-1.04043448754477e-06,0,0,-0.000114215376649312,-0.00468359700155719,-2.0102847076939e-05,-2.04695307390604e-08,-1.40900797153399e-07,0,-2.56708797392098e-07,-0.000132301913020241,-1.89568180938143e-05,-4.60702429994569e-09,-2.48344346215471e-07,-0.00137911628673695,-5.20321575692736e-07,-4.96084196223981e-05,0,-2.06394942245081e-06,-1.66921636463897e-05,-0.000181050900480617,-1.13357318734137e-11,-5.8940258315771e-08,-1.90335252705945e-07,-1.15137146013754e-07,0,-5.86085390305743e-09,-0.0108107131963673,-1.65518243956956e-07,-0.0001907189236284,-2.11441295314119e-09,-0.00154065313960659,-2.05695017412042e-06,-0.000194818250173309,-3.03755334835379e-06,-1.32160613166027e-06,-9.86543857892701e-08,-1.15089786526825e-05,-7.28013148096658e-06,-7.81315695535052e-07,-4.9881099003991e-05,-0.000117792580947225,-1.94450195546632e-06,-0.0209079470148875,-1.51573680084359e-06,-2.25987825912258e-05,0,-0.00152038543524323,0,-1.92920488103249e-05,0,-9.7100218954096e-07,-5.742061759296e-05,-2.32858316845617e-09,-6.45204611341971e-11,0,-4.69237015812538e-08,-3.65640690377367e-07,-2.17689732678665e-11,-2.54493169814241e-07,-2.72952601664776e-06,-1.84875508577888e-06,-1.01124671112368e-07,-1.09830238727284e-06,-4.39733665928373e-07,-9.16915068438377e-07,-2.12800982352168e-07,-1.32849482194509e-06,-6.04518901743993e-10,-2.49243546718982e-05,-8.94544083791948e-08,0,-0.000437588273536241,-0.000108958265068766,-4.16802425127476e-08,-3.0176133862298e-07,-1.49795195003275e-11,-9.10362927165945e-05,-1.3404873979522e-06,-2.06414767960405e-07,-6.92813985669711e-06,-0.000115860808965997,-2.93769982939007e-05,0,-1.79267261607232e-08,-0.000175002510800986,-1.39494643799795e-06,0,-0.00355477885764114,-2.64290359907443e-05,-0.00151518137674167,-0.00155245791288592,-0.00017491692797708,-2.45946397073735e-08,-0.000693701693534062,-2.26130517419555e-08,-0.00148021462999156,-0.000269418048536075,-2.27370512662507e-08,0,-0.000343905368649532,-3.27024068681447e-09,-3.27024068681447e-09,-1.64001492207255e-06,-0.000559632183458518,-8.70701393349545e-09,-1.46063568375092e-08,-1.83353969849191e-06,-0.000328480897018618,-0.00400813510681621,-9.29560464230416e-07,-9.99458121544137e-07,-3.55377994558582e-06,-1.6737107037125e-07,-1.0316657342432e-06,-0.000132286146714045,0,-3.12821957495243e-09,-0.00149628434263724,-1.75746616460759e-08,0,-1.64498369677287e-06,0,-6.58734216297431e-05,-0.000337055069834563,-7.86486943500433e-09,-3.68316008647917e-07,-0.000207916278776214,-6.99990585952093e-08,-0.000491969531110366,-8.39798446805958e-05,-0.0172250411703644,-0.00398989381058814,-5.73390817630594e-09,-0.000108474992455602,-0.000393979622345402,-1.82735169061714e-05,-1.38353046338609e-06,-1.38580807689431e-08
"BGR",-2.265280897618e-09,-0.00229606355543693,0,-5.67733411277973e-09,-0.00066120014617652,-1.17980400632644e-05,-0.000664872690328224,-0.00121254678158161,-1.10841146067664e-06,-0.00255525187905633,-2.26089953978901e-06,-1.47544413436671e-05,-5.66183935877028e-09,0,-6.50468338770891e-11,-0.000127682376934504,0,-0.0123161138234007,-0.14004143034198,-2.14886094338499e-11,-3.86585578483196e-05,-1.51789329587472e-07,-0.000189060840295832,-0.00010566338556404,0,0,-0.000471782197381214,-3.27421858789238e-06,-0.00379554188012177,-1.57391797336026e-10,-5.39755969202246e-08,-1.33493849781972e-08,0,-1.88950364284354e-09,-0.00402679760663708,0,-0.000303613547654681,-0.000683116710476568,-0.00319907963516605,-3.50952865949715e-05,-6.10348033908946e-05,0,0,0,-0.00405950931708962,-5.78217741168499e-11,-9.9496238946874e-10,-8.51403344097611e-07,-7.47728345011667e-06,0,-2.38016785355018e-06,-0.0324484423451191,-1.3121951283291e-07,0,-3.40103965547953e-05,-0.00387112165129971,-2.13106717544213e-05,-0.0149990614240474,-2.47437004983625e-10,-1.96019723077512e-09,-5.39427173751786e-10,-5.01607229608763e-07,0,-5.3118183406483e-08,-0.0046898645848113,-0.00467565622587991,-0.00932256098442463,-9.04062882982474e-08,-2.42128703607801e-06,-2.05935789065854e-06,0,-0.0099562443602134,0,-4.94373859484133e-07,0,-1.10058650001146e-09,-0.00135691961542436,0,0,0,-1.61842840993871e-05,-0.000169463643462065,0,-1.19501399951437e-07,-0.000139156470008735,-2.7652425088336e-05,-3.44615049842965e-08,-8.67527596983539e-09,-5.40687723956126e-12,-1.87938756907963e-07,-3.79826753262991e-05,-0.000307721228043112,-8.90312967190009e-12,-1.54080256977865e-09,-2.0063800166605e-11,0,-0.00150711816418723,-8.41997339308521e-10,-3.50199849600311e-08,0,-7.64081580791709e-11,-4.96258804989453e-05,-1.42988889496442e-06,0,0,-0.00211380178101404,-7.78638847501522e-06,0,0,-0.000316627508747187,-5.21503852988105e-07,0,0,-4.38836355457604e-07,-0.00280043785352588,-0.00190284794163083,-0.000859286604921597,-4.2729602983561e-10,-9.8856625771658e-05,-7.78349217533266e-06,-0.0266537402536582,-0.00926624193281013,-5.16165073778781e-06,0,-4.44752715294495e-07,-0.00288187612119332,-0.00288187612119332,-3.34645182977465e-11,-0.000599696534104335,-5.39238247374791e-05,-1.57976338700381e-11,-2.21025054046605e-08,-1.08691625787085e-05,-0.0406889966699854,-4.17523778285515e-06,-0.00367970502170472,0,0,-4.69633190364873e-05,-0.000162948755369197,0,0,-0.000774519394502695,-0.0106543429476834,0,-1.06327497637161e-10,0,-0.00420338747515012,-0.00980862401643168,-1.37669657461281e-05,-0.000997500788123111,-0.0127013056523204,-1.20087319329479e-09,-0.000859718922272838,-0.000144367014411191,-0.0246550582829601,-2.63675464703476e-10,0,0,-0.000942234867563135,-9.44254894855965e-10,-4.97716764550191e-11,-1.65006619069901e-09
