"","AFG","ALB","DZA","AGO","ARG","ARM","AUS","AUT","AZE","BGD","BLR","BEL","BEN","BTN","BOL","BIH","BWA","BRA","BGR","BFA","BDI","KHM","CMR","CAN","CPV","CAF","TCD","CHL","CHN","COL","COM","COG","CRI","CIV","HRV","CUB","CYP","CZE","PRK","COD","DNK","DJI","DOM","ECU","EGY","SLV","ERI","EST","ETH","FJI","FIN","FRA","GAB","GMB","GEO","DEU","GHA","GRC","GTM","GIN","GNB","GUY","HTI","HND","HUN","IND","IDN","IRN","IRQ","IRL","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LTU","LUX","MDG","MWI","MYS","MLI","MRT","MUS","MEX","MNG","MNE","MAR","MOZ","MMR","NAM","NPL","NLD","NZL","NIC","NER","NGA","NOR","PSE","OMN","PAK","PAN","PNG","PRY","PER","PHL","POL","PRT","QAT","KOR","MDA","ROU","RUS","RWA","SAU","SEN","SRB","SRB","SLE","SVK","SVN","SLB","SOM","ZAF","ESP","LKA","SDN","SUR","SWZ","SWE","CHE","SYR","TJK","THA","MKD","TLS","TGO","TTO","TUN","TUR","TKM","UGA","UKR","ARE","GBR","TZA","USA","URY","UZB","VEN","VNM","YEM","ZMB","ZWE"
"SUR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SWZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0536338966495e-22,0,0,0,0,0,0,0,0,0,0,7.41443233481133e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29955440466479e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SWE",-4.56634379910923e-06,0,0,-2.27594228862612e-05,-0.000324392904360073,-1.43629175771473e-06,-0.000183072881252367,-0.000734190442956203,-1.37894003676902e-06,-1.08771719797321e-06,-1.40254605222823e-05,-0.0046941600355249,-1.56215764104922e-06,0,-4.32557747743046e-07,-0.000375503355215775,0,-7.56541707977632e-05,-0.000229349122153981,-1.115048162204e-09,0,-1.35168285119739e-07,-1.71004660471353e-06,-0.000166436824021279,0,0,0,-0.000561103005042828,-2.2040015960737e-06,-0.000386515265453716,-0.00016755139410691,0,0,-3.32769349054697e-07,-0.000197580324075841,0,-0.0112971458452314,-0.000248097148233848,-5.32393287099442e-06,0,-0.0902182161286553,0,0,-0.0030493062575442,-8.87551051027294e-06,-0.00175006285673503,-0.0313058427097624,-0.00680052786650283,-8.69737374560344e-06,0,-0.0426476083031502,-0.00700975939918408,-3.91407553606843e-07,0,0,-0.00995893324226894,-6.38923061954173e-06,-0.00326884337547216,-0.000499663066034898,-1.67586882718712e-07,-5.13005407032296e-07,-1.07859532710976e-08,0,-0.00538012805869533,-0.000396189699325818,-7.71664502066292e-05,-5.35217356738846e-06,-0.00187461413588855,-1.84138645485059e-05,-0.00111400078992152,0,-0.0050253266371732,0,-3.34655060912843e-06,0,-0.000216180191825678,-9.78530811723684e-06,0,0,0,-0.0259057251996681,-0.000108175429548632,0,-6.88825477672147e-08,-1.35750859957417e-06,-0.00998684039749294,-5.25462519574417e-05,-1.04640649210429e-05,0,-8.85256505442374e-06,0,0,0,-7.53374283466138e-08,-3.06599431767882e-08,0,-0.00215937705386034,-4.56262023268909e-06,-2.59659279694007e-07,0,-1.94283098117486e-09,-0.00400107137364904,-1.4478992093875e-05,-0.00694509578301079,0,-1.03137937826257e-09,-0.0960380557429759,0,-0.000268944033524347,-0.00142721369857967,0,0,0,-1.20859794929234e-06,-2.12337615838718e-06,-0.00204792734790353,-0.00531088640901498,-0.000404670773277032,-3.50899039287881e-07,-0.00017674161516627,-5.76855351408052e-05,-0.00265356755341304,0,0,-1.07707196330712e-08,-6.03771673649376e-05,-6.03771673649376e-05,-4.73256024927108e-07,-4.49682672280875e-05,-0.000219937593577202,-1.17432083920687e-06,-0.00147897798349269,-0.000997043100792523,-0.0119443259231718,-4.79126428402101e-05,-1.58987338905087e-05,0,0,-0.189186024253071,-0.000989273055986752,0,0,-0.00131982526374765,-2.83714960497699e-05,0,-7.17375790700199e-07,0,-2.2034483315072e-11,-0.000825234272083613,-4.52682240870107e-07,-2.00610280970534e-07,-0.000134588904691835,-0.00531352857312531,-0.00675044749851539,-5.66828540540809e-06,-0.00247244460948468,0,0,-0.014183889108079,-5.17041149000989e-08,-1.53572585153893e-05,0,0
"CHE",-1.16194703613498e-07,-1.0681571580558e-05,0,-2.38115515389563e-06,-3.99342729674599e-05,-0.000265154817795662,-4.58596662309228e-05,-0.0140376498269067,-5.49938871704031e-05,-1.79649690430295e-07,-1.52191167369446e-05,-0.00130070909676261,-1.37067224532099e-06,0,-9.41191832252301e-09,-4.53446653474917e-05,0,-0.00179952675087716,-0.00129273592267496,-1.2124090697884e-05,-0.000164629431900849,-8.67110080993218e-08,-1.21336661591572e-06,-0.000939028254676388,-3.40946185822942e-08,0,-8.65011286133909e-06,-1.62232269076835e-05,-8.71358782320995e-06,-4.23839636051407e-07,-6.06907661807222e-06,-1.1689536309644e-05,0,-2.36831819090227e-06,-0.000720660187582895,0,-8.69208760655434e-05,-0.0044409601988618,-1.49095033239107e-06,-1.87851017658364e-06,-0.000167553488839157,0,0,0,-4.96995449455452e-05,-1.43093617926146e-08,-8.29345171302314e-07,-8.10208193563251e-06,-1.22560491690765e-08,0,-0.0148824408409317,-0.0062790687620765,-4.96054255092312e-07,0,-2.17824813805809e-06,-0.0085825401336351,-8.65059294628754e-06,-7.6719095389692e-05,-3.70158067052849e-08,-1.0762341138536e-06,-6.50162503760339e-07,-4.66810754079625e-05,-4.95051498920088e-06,0,-0.0042698107781133,-0.000132403642683435,-1.28492806826163e-05,-7.14915681996172e-06,-4.10617426360665e-07,-1.75385782972521e-05,0,-0.00510947368775094,0,-5.23471195473768e-06,0,-4.03196601864813e-05,-5.07380493581602e-06,-3.77836720737435e-05,-3.87013296706918e-05,0,-2.6075483680838e-05,-9.48453105315557e-05,0,-1.33138334706987e-05,-8.52836224872228e-05,-1.85937007097349e-06,-0.000342114406662235,-1.56675845214015e-06,-2.73335206818676e-10,-5.05866620170807e-05,-5.66954835472982e-07,0,-2.00054486932282e-06,-0.00344042217230996,-3.88571838575484e-08,0,-0.000251290723307168,-1.33635708213024e-07,-3.2924194186584e-07,0,-2.46226616286772e-09,-0.0006576598872675,-1.17549776430508e-05,-5.38888788079099e-05,-1.22817816968691e-06,-1.30712891074024e-09,-0.00017635444282651,0,-3.6385048778213e-07,-0.00160369167346147,0,0,-0.00968195156299142,-5.33008510513144e-06,-6.87174425890768e-06,-0.000159319365464368,-0.000277423556001883,-0.000421100607129322,-1.56266030302565e-06,-0.0459499419597767,-0.000154838669825262,-0.000557612898143721,-2.44761953091082e-05,0,-1.47422058166791e-06,-0.00145590084425458,-0.00145590084425458,-7.84430831886673e-06,-0.000658979147443905,-9.96609059584711e-05,-1.48828719263112e-06,-1.59919908783785e-05,-1.45473887711906e-05,-0.000415499361532949,-0.000137025728731889,-3.61932460650837e-07,-1.29141481679887e-05,0,-0.000775267503068112,-0.434296678974547,0,-2.2630214446506e-06,-0.00131069331546734,-2.03377697725476e-05,0,-8.19653599969721e-06,0,-1.14385247033419e-05,-0.000167243775688944,-2.59117229956885e-05,-3.26664239525008e-05,-0.000786490931366777,-0.000118488304373434,-0.00107437697755459,-7.2099730066531e-06,-0.000704984401780598,-0.000812281140814717,-4.32411466116475e-06,-7.01490728665456e-06,-2.41116197505555e-06,-4.90649164466075e-07,-1.93633819080376e-06,-1.60662230436828e-08
"SYR",-1.89542953136768e-07,0,0,-1.62324409715124e-06,-0.00594849430631282,-5.40214681797255e-08,-0.000237798560214411,-4.02390015930089e-06,-5.1864368724493e-08,-5.0545140870022e-08,0,-2.71308045646216e-05,-1.29826588387322e-06,0,-1.62692603923135e-08,0,0,-0.00109835258079606,-0.0328232699305308,-1.64285559163281e-09,0,-1.01641005060476e-07,-1.41681325973374e-06,-1.39106550661614e-05,0,0,0,0,-5.28072097051683e-05,0,-8.91984012996921e-06,0,0,-0.000430974562624,0,0,-5.53816805390955e-07,0,-0.00391737596212684,0,-6.82459356905092e-06,-0.00116860498786622,0,0,-0.0230931012375519,-1.66351243541383e-08,-1.41595542382971e-06,-5.38162633357453e-08,-5.18066139530264e-07,0,-9.06601106435686e-10,-0.00116687959551584,-5.76680102121611e-07,0,0,-0.000645509048891254,-1.39255792088778e-06,-2.48971313530414e-05,-4.30321461247119e-08,-2.46914040748293e-07,-7.55836232055668e-07,-4.7765655989287e-08,0,-1.99411203454976e-06,-5.19167879753627e-06,-8.01043934383607e-05,-1.39715177783663e-06,-4.10028650760004e-06,-0.0102461974278468,-4.2925786642792e-05,0,-0.0114596220463028,0,-2.56695118463646e-07,0,-0.000465797500681835,-4.18638633648579e-07,-5.9566446095231e-05,0,0,0,-0.0273701630983639,0,-1.01488063566333e-07,-3.60502996806231e-05,-3.64718279880032e-09,0,-5.91881171924804e-07,0,-4.53417119994541e-06,-2.93080742896283e-07,-5.45469120943938e-05,0,-1.25749946658299e-08,-4.51728102825349e-08,0,-2.46231324788425e-06,-2.10136151129713e-07,-3.82609986334348e-07,0,-2.86246894906466e-09,-0.000147281228692444,-1.75512034131801e-06,0,0,-1.51958223519626e-09,-1.06159614575455e-07,0,-2.38002382021617e-06,-0.000296494621661706,0,0,0,0,-1.2686897939531e-06,-1.28346914973677e-06,0,-0.000250313647503312,-2.99539149347285e-05,-2.79440565119581e-06,-0.000973088503657705,-0.0054845416163052,0,0,-2.54982414629604e-08,0,0,-1.77999944329841e-08,-7.59813856840675e-07,0,-1.73018495743592e-06,-3.28409232834562e-05,-1.22277356022127e-07,-0.000314581098184133,-4.58484477502892e-06,-4.17002540874168e-05,0,0,-7.34226409371388e-05,-1.08877375557823e-07,-1,0,-0.00080150249045673,0,0,-4.1378837703538e-08,0,-0.00441589216625079,-0.0164533536071829,-1.70261781001937e-08,-7.54530676080642e-09,-0.0296806347997359,-0.000201289797217315,-4.73520605542627e-05,-2.17705174698342e-07,-0.00925243663128354,0,0,-1.18847143119392e-08,-7.61782290247943e-08,-0.0037505692149522,0,0
"TJK",-7.30889638587141e-10,0,0,-3.56703841387177e-09,-1.47615154866147e-08,-2.30475760504025e-10,-1.84556426872667e-08,-3.02296153963649e-09,-2.21272768542135e-10,-1.29239666325781e-10,-0.000140254605222823,-3.0664168194566e-07,-1.12138525670724e-10,0,-6.941074147192e-11,0,0,-3.26290393166707e-08,-2.17612057463901e-11,0,0,-1.0898147846508e-11,-1.23241833925748e-10,-3.60454254480853e-09,0,0,0,0,-1.21692298455765e-05,0,-2.65936800708225e-08,0,0,-5.02184701625773e-11,0,0,-1.56472755682226e-09,0,0,0,-9.43607735539158e-06,0,0,0,-5.72995532848752e-10,0,-6.00380136080461e-09,-5.99914166140149e-05,-7.51484831015599e-11,0,-9.2564900446198e-06,-2.54128217721577e-06,0,0,0,-4.0867424432272e-06,-8.96659442749732e-10,-1.01931243679482e-10,0,0,0,0,0,0,-3.56579856092977e-05,-1.33764405668097e-08,-1.22533063550991e-06,-0.000591376386322087,-2.95478876387723e-09,-1.12081699738752e-09,0,-4.86308964892387e-06,0,-4.32718088751594e-12,0,-0.00593398513607979,-1.56484480994692e-09,0,-0.00168297591077375,0,-0.000218296342079206,-5.70720831112166e-10,0,0,-2.17833755013271e-10,-0.000137099664405922,0,-1.65727271637363e-09,0,-3.85856122781079e-10,0,0,0,0,0,0,-2.36714974758404e-10,-7.27956941263444e-10,0,0,0,-5.85960878061525e-06,-2.11755445358845e-10,0,0,0,-9.24786586500437e-11,0,0,-3.45806922445326e-05,0,0,0,0,-8.54461466276896e-11,-3.8792905539331e-07,0,-6.49287381342818e-08,-1.63904360212697e-08,0,-9.76970122383818e-12,-0.000438183058756661,0,0,0,0,0,-7.5941424625129e-11,-0.000151800997080795,-6.27432637125249e-05,0,-1.06200551009386e-07,-3.29958428887638e-10,-6.0748725186457e-08,-7.13748219908904e-09,-2.55111048174501e-09,0,0,-5.12786986969343e-09,-8.2580507303781e-07,0,-0.0950609618954466,-4.8196169584878e-09,0,0,-1.13505212928507e-10,0,0,-5.42318646613342e-05,-7.26400351257368e-11,-3.21910968459329e-11,-1.02873271685248e-05,-8.52637667829567e-07,-2.19896074239439e-07,-9.09231167440817e-10,-0.000139637784532651,0,0,0,0,-2.46430808287239e-09,0,0
"THA",-5.1399274377804e-05,-0.000597477589962846,0,-0.119754449160829,-0.00955214310470284,-0.00116015719214385,-0.0294969651990208,-0.00078623125577946,-7.93576265655007e-06,-0.000222485892437404,0,-0.00882962302702786,-0.689266161888752,-0.000373869342683793,-2.30772409544297e-06,0,0,-0.00507406928788821,-0.00138536441243543,-0.00190192020797114,-0.000127745893892049,-0.0341476151750938,-0.247569490912211,-0.00525356052623779,-0.0057858421942787,0,-0.000475264807033045,-0.00554800274363023,-0.0080262365357235,-0.00187664404699381,-0.151956395932971,-0.0617522626359714,0,-0.186656177504408,-0.00311457793792224,-0.00862071731314704,-0.00101597372795124,-0.00226930000010342,-0.059419442767075,-1.98404857683695e-05,-0.00309786098184927,-0.000132418042358477,-9.61941604900575e-08,-5.29131009773858e-05,-0.000500653760825217,-2.92862085435125e-05,-0.000204147086220606,-0.000105584629335358,-3.23356450763101e-05,0,-0.00109205634459488,-0.0183714738084918,-0.259766890426393,-0.171592295716137,-0.0030218138869918,-0.00443035093322252,-0.171565609452605,-0.000436571822453847,-3.00342429150873e-05,-0.0149024474471345,-0.0100973193242628,-0.000255003343857159,-0.00528850326595328,-2.81152176980316e-07,-0.000636857338102811,-0.00239521590419981,-0.0142598594675569,-0.0597321926117452,-0.0870882530100636,-0.00828767114964238,0,-0.00333524709592828,0,-0.00290744815446104,0,-0.000100348380718284,-0.00376472267769621,-0.00105027409255715,-1.57432154716715e-05,-0.0231414828458014,-0.000519043413889053,-0.00606977290028641,-0.000904494177737247,-0.00988099232748415,-0.00138236228296966,-0.00179983686508984,0,-0.0359423852863747,-3.68017071421755e-06,-0.0542092588262032,-0.00049309946295829,-0.0498915327090108,-0.0269352299187861,-1.43855097590371e-05,-6.36862115344017e-05,0,-0.000400757325638566,-0.0961467025001328,-0.00142053753171201,-0.00408099840986677,-1.81028072865838e-05,-0.00486303741389404,-0.0270913158769098,0,-0.0051110747862949,-0.0611476126268156,-0.0108207106507373,0,-5.45004398003199e-05,-0.0127434539376703,-3.55991593296099e-05,0,0,-7.19735666338299e-05,-0.0237119911676896,-0.000662282683568808,-0.00163531763797671,-0.018545889337703,-0.00466490489826786,-5.55862134983121e-05,-7.32333152923576e-05,-0.00454605615049886,-2.10612423324689e-05,0,-0.206770256153549,-6.00189790720993e-06,-6.00189790720993e-06,-0.109308598709731,-0.000206102260340464,-0.00202674671156297,-0.00300062617627158,-0.031780880785336,-0.105808087673988,-0.00258797947837667,-0.00264189986741732,-0.000290425170071803,-0.00159109498986955,-0.016554850069955,-0.00776949038963381,-0.00982147454028318,0,0,-0.163061270979266,0,-0.065672228953487,-0.205645784769426,0,-0.00253862906571005,-0.00443190496617448,-2.41508959274412e-06,-0.000126872983066734,-0.00225492464119115,-0.0290283135305002,-0.00931650931368402,-0.00366116658636967,-0.0126390845050837,-0.000322230171648465,-6.62717573069815e-06,-0.00016200482545737,-0.00601654583128248,-0.0485256699646001,-0.005687555687533,-0.000135872121486651
"MKD",0,-0.000820285229430749,0,0,-1.11762069102131e-06,0,-5.18005094056419e-06,-0.00194323762448668,-2.1346678057109e-06,0,0,-2.23450503767741e-06,0,0,0,-0.00233378027578351,0,-2.521730596607e-07,-0.0170604483749672,0,0,0,0,-2.96097038613029e-07,0,0,0,0,0,0,0,0,0,0,-0.00245632496761824,0,-3.85611349083184e-06,-0.000822606046367513,0,0,-3.74146547368713e-05,0,0,0,-4.30817825218178e-09,0,0,0,0,0,0,-1.88467520208006e-05,0,0,0,-6.5614250744544e-05,0,-0.00628173892420972,0,0,0,0,0,0,-0.0014798880849173,0,0,0,0,0,0,-0.000117925966990785,0,0,0,0,-2.24493540743855e-07,0,0,0,0,-1.85018872437117e-06,0,0,-8.47605445519787e-06,0,0,0,0,0,0,0,0,0,0,-0.00258753961788741,0,0,0,0,0,-6.61725591180995e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.59316879982845e-05,0,0,0,-1.70535054890272e-05,-0.000199409560790735,-8.85358818881875e-06,0,0,0,-0.0370983648394994,-0.0370983648394994,0,-0.00381187334944706,-0.000806408351619844,0,0,0,-1.20739681118061e-06,-9.79703379301696e-06,0,0,0,-3.25035166736706e-06,-2.97059362910077e-06,0,0,0,-0.167901807023287,0,0,0,-6.0239632592938e-08,-0.00194214754790948,0,0,-3.76063137884686e-06,0,-1.38445454817718e-06,0,-2.43041911601475e-06,0,0,0,0,0,0,0
"TLS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TGO",-2.10051180864933e-08,0,0,-1.02513511133188e-07,-4.34478828743394e-05,-6.62366834864388e-09,-6.31344412544186e-07,-8.68772257241703e-08,-6.35918254572261e-09,-3.71423305149012e-09,0,-0.000341967715437329,-0.00694340801789759,0,-1.99480296903253e-09,0,0,-9.62872236108777e-06,-4.16674494389937e-09,-0.00544010044062128,0,-3.13203075203633e-10,-3.54186068338648e-09,-0.000559745303478833,0,0,0,-1.06259255215171e-07,-8.78202839806065e-06,-9.30795535958824e-08,-7.6427871015092e-07,0,0,-0.00285672910177063,0,0,-4.49688781575512e-08,0,0,0,-4.83139720489583e-06,0,0,0,-5.26689714040895e-08,0,-1.72543910726838e-07,-6.59850781754655e-09,-2.15970055974589e-09,0,0,-0.000574601265866669,0,0,0,-0.00019868422647422,-0.00119410003553884,-2.9294132754837e-09,0,0,0,0,0,0,-2.45256397467841e-06,-0.000175808601317203,-1.4427740430819e-06,-1.87875031914752e-07,-8.49180007885487e-08,-0.00186548121010068,0,-0.000669963386773967,0,-8.12932664130761e-07,0,-3.32178491601633e-09,-4.49722479080574e-08,0,0,0,0,-7.50741001502044e-06,0,0,-6.26034835590638e-09,-3.2657724507379e-05,0,-4.76285437241169e-08,0,-0.000251202088521614,-0.000353461906846437,0,0,0,0,0,-2.93609743941899e-05,-2.09208349740452e-08,-2.12118719001714e-08,0,0,-0.000111747188142225,-6.08566314309601e-09,0,-0.0014853020575431,-1.98744768354841e-05,-2.65775438981418e-09,0,0,-0.00122440604636981,0,0,0,0,-4.19742775699219e-07,-3.55428227608568e-07,-1.37925260596018e-06,-1.8659941798518e-06,-1.54865190211808e-07,-2.78188369922751e-07,-9.64767061660887e-07,-1.45304208018157e-07,0,0,-8.25303122295012e-05,0,0,-2.18248899381159e-09,-9.22469887186025e-08,0,0,-3.05210937059528e-06,-3.23803413427765e-05,-6.11784583004224e-06,-2.05124889609767e-07,-7.33166460319932e-08,0,0,-1.47370418813564e-07,-1.64473871542248e-06,0,0,-0.0012894887003874,0,0,-0.043987663459212,0,-2.07921263592569e-05,-0.000394417978703274,-2.08760999618578e-09,-9.25143489364087e-10,-7.10904770650121e-07,-2.45040481520207e-05,-0.000222127123263465,-2.61304949909172e-08,-9.99498934030702e-05,-3.1842107427375e-06,0,-1.99052204207547e-06,0,-7.08220222991477e-08,0,0
"TTO",-1.61668793690648e-09,0,0,-7.43065312437522e-08,-7.04042944495715e-05,0,-6.21964272284157e-06,-1.93381008967902e-06,0,-1.26802007096143e-06,0,-1.41695579875177e-05,-1.21086877872479e-07,0,0,0,0,-0.000311822351818529,-1.16397109015202e-09,-1.56304074507575e-10,0,-9.42726534166458e-09,-1.34935321449167e-07,-0.000133584256924942,0,0,0,-0.000199640914474303,-5.23601053781983e-07,-0.000126470765798167,-2.55599897558785e-07,0,0,-4.14475632210027e-09,0,-1.23480837014926e-05,-4.62080940037118e-09,-6.84725384750751e-05,-5.27963936921205e-10,0,-0.000399978436808915,0,-0.000255603115164161,0,-5.96225427485456e-08,-1.58269401749899e-09,0,0,0,0,-8.62555708552171e-11,-0.000197403591454189,-1.26984507514752e-05,0,0,-8.26864618373014e-05,-1.13057946059915e-07,-6.86523617310311e-06,-1.80084012865962e-07,-2.3491821690627e-08,-7.19115443453773e-08,-0.0858480899596429,-5.0719069276334e-05,0,-2.73567907453721e-06,-5.96634224597703e-05,-7.68029382354899e-07,-1.22717019183503e-10,0,-2.53982834460811e-08,0,-2.09897784747114e-05,0,-2.42011706904239e-08,0,-2.31209748568146e-10,-4.68129449092511e-09,0,0,0,0,-1.95951919437794e-06,0,-9.65574693849726e-09,0,-9.54069803584426e-05,0,-1.9085423947004e-08,0,-2.66989586022374e-05,-1.38496213632789e-10,0,0,-0.000201484053743132,-4.29781798234644e-09,0,-2.43064817289209e-10,-3.65825157786332e-09,-3.64010984251254e-08,0,-2.7234016317012e-10,-0.000105299271155158,-1.62262909269393e-07,0,0,-1.44575637761587e-10,-3.90555621747824e-07,0,0,-3.00242478810266e-08,0,0,0,-4.81865596885229e-11,-1.80825143370128e-06,-4.40856472999905e-07,-6.66465120578984e-11,0,-1.99299824221004e-09,0,-1.46248298138149e-11,-2.36067410065735e-08,0,0,-1.6626308744237e-09,0,0,0,0,0,-1.64612738865361e-07,-3.87525240001419e-09,-5.1082390350806e-06,-4.30419442635269e-05,-2.15155028062596e-07,-7.56777888464004e-11,-0.0192373364479655,0,-2.68529458440902e-05,-6.3656412850495e-05,0,0,-7.23156366646698e-05,0,0,-1.40564492883518e-09,-1,-1.527614881273e-10,-6.86393592925638e-05,0,0,-3.19804696187758e-09,0,-0.000901830535894575,-2.90643253666992e-10,-0.000108686041650608,-0.00252149952432331,0,-0.000147189079055581,-7.24772624324966e-09,0,0,0
"TUN",-4.97160638533228e-08,0,0,-2.56091331638139e-05,-0.00615599308608444,-1.55241962735462e-08,-2.1498616113852e-06,-0.00135922719379826,-1.49043087278546e-08,-9.59347022945787e-09,0,-0.00148729901278802,-0.000325176857704736,0,-4.67531150237225e-09,0,0,-0.002425395473654,-0.0614478396421811,-0.000479130291170718,-1.00228023906651e-06,-7.34068458293952e-10,-0.000160629547754218,-0.00239622537187112,-2.71960172245832e-06,0,-0.00128663277837313,0,-7.03550426049757e-07,-2.17995012262412e-08,-0.000114978071951425,-0.00169244112494572,0,-0.00102133365388159,0,0,-1.61904129809354e-07,-0.00180603771311065,0,-1.72508775372657e-07,-2.09412266666579e-06,-6.94248879222298e-05,0,0,-2.3145887331316e-05,0,-4.06911623289162e-07,-1.546522637914e-08,-3.54893547470076e-08,0,0,-0.00638997462101455,-0.000506716487601656,-4.02947584278479e-05,0,-0.00483661263566625,-2.43835025743673e-05,-0.0009956643724952,0,-6.890542099355e-05,0,-7.15443128516044e-07,0,0,-0.0026921151338842,-1.98883153500968e-05,-6.8246202779356e-08,-4.50679853477242e-07,-2.0108549035725e-07,-4.08544770092806e-05,0,-0.00079999402647291,0,-1.86861540450489e-07,0,-1.80296323961167e-08,-3.01247201096912e-07,-1.38128219799637e-06,0,0,-0.0145766375786766,-2.92951051974517e-05,0,-0.000146785779490283,-0.0159873335665297,-0.000197017106245092,0,-7.33963249127919e-07,-1.12631337419439e-10,-6.54346560663233e-07,-0.000559032403380162,-0.00122435200639582,-8.24350608990153e-07,-7.65726435380804e-12,0,0,-2.34524060327221e-05,-4.93383224010004e-08,-1.23362605584974e-09,0,0,-0.00100399167432703,-1.46097059869575e-08,0,-0.00495074554297075,-7.14211873409828e-08,-9.19200756433604e-09,0,-8.314699293779e-07,-0.000246968051646505,0,0,0,-1.93117105500746e-09,-1.49367471531029e-08,-0.00330061640007701,-2.70818673741826e-06,-7.2385334989555e-05,-1.12275889333369e-10,-1.28301136261377e-08,-0.00343179890657891,-0.0078689152738374,-1.09553325324036e-07,0,-0.000484530325384994,-3.57426316008812e-08,-3.57426316008812e-08,-0.000157678848705984,-0.022522127513398,0,0,-9.79990009911197e-06,-8.18104892830997e-06,-0.000806211106745649,-4.87592852280748e-07,-1.74723510583863e-07,0,0,-3.49268469105274e-07,-3.92673008289884e-05,0,0,-0.00123173743404639,-1.41703871715824e-06,0,-0.000274231251099146,0,-0.58477969980327,-0.00120151515053994,-4.89282760210064e-09,-3.00329601130984e-06,-0.0306776538766731,-5.79235202033666e-05,-0.00445170545256542,-9.45540589353921e-07,-0.00303100598155734,-1.63737635030024e-07,0,-1.7615422626853e-07,-6.67796112257288e-08,-5.42394238776556e-06,-4.2360862785107e-08,-1.84349740092605e-06
