"","AFG","ALB","DZA","AGO","ARG","ARM","AUS","AUT","AZE","BGD","BLR","BEL","BEN","BTN","BOL","BIH","BWA","BRA","BGR","BFA","BDI","KHM","CMR","CAN","CPV","CAF","TCD","CHL","CHN","COL","COM","COG","CRI","CIV","HRV","CUB","CYP","CZE","PRK","COD","DNK","DJI","DOM","ECU","EGY","SLV","ERI","EST","ETH","FJI","FIN","FRA","GAB","GMB","GEO","DEU","GHA","GRC","GTM","GIN","GNB","GUY","HTI","HND","HUN","IND","IDN","IRN","IRQ","IRL","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LTU","LUX","MDG","MWI","MYS","MLI","MRT","MUS","MEX","MNG","MNE","MAR","MOZ","MMR","NAM","NPL","NLD","NZL","NIC","NER","NGA","NOR","PSE","OMN","PAK","PAN","PNG","PRY","PER","PHL","POL","PRT","QAT","KOR","MDA","ROU","RUS","RWA","SAU","SEN","SRB","SRB","SLE","SVK","SVN","SLB","SOM","ZAF","ESP","LKA","SDN","SUR","SWZ","SWE","CHE","SYR","TJK","THA","MKD","TLS","TGO","TTO","TUN","TUR","TKM","UGA","UKR","ARE","GBR","TZA","USA","URY","UZB","VEN","VNM","YEM","ZMB","ZWE"
"QAT",-4.51233251275389e-08,0,0,-2.23183591300854e-07,-1.07309420545473e-06,-1.31734513042437e-06,-2.1278154079272e-05,-2.77399908504495e-07,-1.26474299725506e-06,-6.47097570313612e-08,0,-2.51973662316346e-07,-8.92767917686417e-07,0,-3.96735440105344e-07,0,0,-2.14868767243953e-07,-1.87785319378033e-07,-3.25231385688796e-10,0,-8.19071285523203e-08,-9.79185080477184e-07,-2.89384582239013e-07,0,0,0,0,-1.52229937755529e-08,0,-0.000152535050145208,0,0,-2.92816496689646e-07,0,0,-1.32725422230693e-05,0,-1.09856664542852e-09,0,-1.47578850162566e-07,0,0,0,-9.33935495641411e-07,-3.2932076150556e-09,-3.43163136522251e-07,-1.31234109015916e-06,-4.38858999706199e-09,0,-1.79477207622383e-10,-7.45382001153795e-07,-1.14163697446932e-07,0,0,-4.66699628585241e-07,-6.02811582136934e-08,-5.4977611129222e-07,-8.51894992145536e-09,-4.88808608788153e-08,-1.49630720044569e-07,-9.39643865231431e-09,0,0,-4.46361342626331e-08,-2.34791417598187e-06,-1.87791176407662e-07,-5.57617272170035e-07,-1.82129742563056e-07,-3.18281964545635e-06,0,-5.48690165783793e-07,0,-8.00754722502099e-08,0,-1.30247375525829e-08,-9.66640924137812e-08,-2.35742791965071e-05,0,0,0,-4.54437764661588e-06,0,-2.00912993890996e-08,-1.24508640640227e-06,-7.15203651276941e-10,0,-1.03003938427297e-07,0,-3.62910128984213e-07,-5.74724188508809e-08,-1.06965164204616e-05,0,-2.48943544461648e-09,-8.94273103398221e-09,0,-1.3891533913485e-08,-4.16844226375738e-08,-7.66018483775049e-08,0,-5.66674726334395e-10,-2.6927866346855e-06,-1.54797451617118e-06,0,0,-3.00827314669674e-10,-7.03119369940521e-07,0,-2.41928087724421e-05,-4.45991601313226e-05,0,0,0,0,-2.12524984280298e-07,-1.66833522405307e-07,0,-0.0103793696800888,-3.79852582711465e-07,0,-6.26394187983268e-08,-2.02235602938758e-07,0,0,-5.02981101326296e-09,-1.04754548023538e-06,-1.04754548023538e-06,-4.34063285911819e-07,-1.97848748775248e-07,0,-3.42519728496359e-07,-1.32991384423788e-05,-3.29226824978737e-08,-1.18971939740022e-07,-4.6454303849799e-07,-3.0854456490571e-07,0,0,-3.1953597225384e-07,-1.28877221054554e-06,0,0,-2.38117459415767e-06,0,0,-6.51693857949534e-07,0,-1.81348027265327e-06,-6.105353474587e-07,-4.15193321577403e-07,-1.83996723040505e-07,-2.90484842844682e-07,-5.2555598321625e-05,-1.78291741957093e-06,-5.66487133385867e-08,-2.14980947040565e-07,0,0,0,-1.50807844044456e-08,-3.45789627896562e-06,0,0
"KOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000128700458683304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00297084840179929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000279308734059308,0,0,0,0,0,0,0
"MDA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304443010397132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ROU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.59129553178386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RUS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.45348342784928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RWA",0,0,0,-2.03575426034969e-07,-4.78924178524155e-07,0,-7.64491913035501e-08,0,0,0,0,-4.986260374277e-06,0,0,0,0,0,-1.16690497985096e-07,0,0,-6.6775565881916e-05,0,0,-7.17302624267547e-11,0,0,0,0,-2.63104634234606e-09,-7.08780065525777e-10,-1.15504924301248e-06,-2.17590305759153e-07,0,-1.48436658486289e-09,0,0,0,-2.25842779858581e-08,0,-8.64121037166951e-06,-3.0837620918162e-07,0,0,0,-1.11639775930369e-10,0,0,0,-1.8265116587675e-10,0,0,-1.44176349920078e-06,0,0,0,-3.63627603917496e-07,0,-1.06559923883179e-08,0,0,0,0,0,0,-2.06659909294086e-09,-1.15322165248844e-08,-1.10835723904921e-07,-5.04530945504251e-10,0,-2.96762767452468e-08,0,-3.9974555951551e-07,0,-6.20990128137311e-11,0,0,-1.12030449727412e-05,0,0,0,0,0,0,0,0,-6.85345488369987e-10,0,-2.12890821273988e-07,-2.96594625501891e-09,-1.63503102148595e-08,-1.04452824227256e-10,0,-2.17078093679365e-05,0,0,0,-7.79683626367609e-11,0,-5.48556630785276e-11,0,0,-8.8936980050907e-08,-3.13225028896841e-09,0,0,0,0,0,0,-1.43860342644518e-06,0,0,0,0,-5.35326893680915e-10,-7.69482358559166e-11,-4.35569254281647e-08,0,0,0,-6.57386303808123e-09,-9.9036504173122e-11,-0.677330291427143,0,-1.85429874109876e-09,0,0,0,0,0,0,-5.78466751036284e-09,-1.91451025015247e-07,-1.71116817733561e-09,-5.36810926556562e-10,0,0,0,-1.93927384015538e-10,-1.89308034331856e-06,0,0,-2.12845281007877e-07,0,0,0,0,0,-1.41388441331943e-07,0,-0.000145973855376336,-1.28217035605009e-07,0,-5.35960830189258e-07,-5.53561836122687e-05,-1.00237839725463e-06,0,0,0,0,0,-4.62558875351737e-07,-3.28606803051713e-08
"SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.43077730351326e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00605909990300976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000221290684840335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.477736399977748,-0.477736399977748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLE",-8.89265816118678e-09,0,0,-4.33997851217337e-08,-1.96418576663363e-06,-2.8041745899747e-09,-2.09822497067217e-08,-3.67800584208134e-08,-2.6922027446282e-09,-1.57244556883124e-09,0,-5.30029676263997e-06,-1.3643777703798e-09,0,-8.44513267170504e-10,0,0,-5.0779319794806e-07,-8.02965609303527e-09,0,0,-1.3259663056164e-10,-1.49947056627862e-09,-7.37755660961687e-08,0,0,0,0,-3.72316828534749e-09,0,-3.23562537532942e-07,0,0,-1.36454518245409e-06,0,0,-1.90378773259218e-08,0,0,0,-1.18472103276552e-06,0,0,0,-1.01259621825255e-08,0,-7.30476262770798e-08,-2.79352270973859e-09,-9.14323772390185e-10,0,0,-3.60309292136579e-06,0,0,0,-3.6948329909506e-06,-6.70270151758247e-06,-1.24018683277338e-09,0,0,0,0,0,0,-1.31681624261147e-06,-6.17203945751621e-07,-8.01948102416665e-09,-7.95381596504445e-08,-3.59506073536204e-08,-3.00175123727396e-07,0,-1.29548219618167e-06,0,-5.2648359482404e-11,0,-3.39822241108881e-08,-2.4761272951174e-07,0,0,0,0,-1.64320068367101e-05,0,0,-2.65036062495743e-09,0,0,-2.01638646500186e-08,0,-3.07692823595336e-07,0,0,0,0,0,0,-2.95341347048065e-07,-8.85697633808654e-09,0,0,0,-5.42663900555868e-06,-2.57640646402674e-09,0,0,0,-1.12517821455184e-09,0,-2.44094806079459e-06,-1.83285913697748e-05,0,0,0,0,-1.03961437272461e-09,-2.52304872234492e-08,0,-7.89981199051491e-07,0,0,-4.4509108877321e-08,-8.03642283830534e-09,0,0,-3.01873632860377e-07,0,0,-0.552216574132009,-3.90533837370267e-08,0,0,-8.70739463171051e-06,-2.99126744387488e-08,-3.18679442164048e-08,-3.27058170053372e-06,-3.10390957100347e-08,0,0,-6.23902589922901e-08,-1.31089290287325e-06,0,0,-2.44043766986451e-05,0,0,-1.38100611199948e-09,0,-7.66888070646574e-06,-6.77130531400534e-06,-8.83803746949359e-10,-3.91665724852671e-10,-4.21561495174768e-07,-1.03739537613596e-05,-6.68828600903596e-07,-1.10625209808388e-08,-2.41358842390819e-06,0,0,0,0,-1.68325224074024e-05,0,0
"SGP",-5.33286851423276e-07,0,0,-2.34783889916224e-05,-6.73781439598071e-06,-2.14048365548669e-07,-4.19004221391702e-05,-2.63884311348214e-07,-2.05501326227518e-07,-5.42730083986688e-07,-7.48062403550267e-07,-1.69021484533546e-05,-3.80736482362881e-05,0,-6.4463420062459e-08,0,0,-2.3032272396444e-07,-1.52728523667234e-07,-4.90906274672907e-08,-3.44428240489935e-06,-2.9625191302059e-06,-4.16004585811472e-05,-5.05249194054426e-06,-0.000322114889525372,0,0,-1.06259255215171e-07,-2.43795207188722e-06,-2.56233726563516e-06,-8.12615732675195e-05,-2.49617477603543e-05,0,-8.74153168128383e-07,0,0,-1.50583064380605e-06,-1.20112685621742e-07,-1.65833058265307e-07,0,-3.14547108576283e-06,-7.72438580424447e-06,0,0,-1.80327017433381e-05,-4.97118378598372e-07,-5.57587429388982e-06,-2.13235285805806e-07,-5.73766285265732e-07,0,-2.70903254838465e-08,-9.91720709988757e-06,-1.723221190336e-05,0,0,-3.19366451329647e-06,-3.53994457536887e-05,-1.09094863751389e-06,-1.28602894593082e-06,-7.38227331786489e-06,-2.25903187426181e-05,-2.70364329051368e-06,0,-1.0397267972689e-05,-2.16780258290913e-07,-5.40154771707387e-06,-3.50089355111522e-05,-2.66554386546745e-07,-2.74418318033252e-06,-7.98386197234141e-06,0,-2.578430810881e-06,0,-7.3552920168056e-06,0,-7.91911881313522e-08,-1.5251843565291e-06,-7.519499468203e-05,-7.07477350025668e-09,0,-1.32660326461178e-06,-2.86204672967551e-06,0,-3.03261433160431e-06,-4.82771914897619e-06,-1.25719162784118e-06,0,-6.06592700376459e-06,-1.45698035675806e-07,-0.000108789718623426,-2.96631562397391e-06,0,-0.00106636631678042,-3.75948090814249e-07,-1.34991400897068e-06,0,-5.35843893932418e-08,-1.17440502147762e-06,-1.15496349215007e-05,0,-8.55356026650492e-08,-3.64143348641798e-06,-5.07409790415181e-05,0,-2.64885230932463e-06,-4.54119079513944e-08,-2.39633796880956e-06,0,-7.91212377672658e-06,-4.53733183585351e-06,0,0,0,-6.68909556841042e-07,-3.79630643221608e-05,-1.56567381288374e-07,-6.55881337259329e-06,-0.000452315085330558,-6.24581772687048e-07,-1.55141647679088e-07,-7.30079137391624e-08,-9.39411930017121e-09,-3.58230843920914e-07,0,-4.74193524422299e-07,-4.15496441968953e-07,-4.15496441968953e-07,-7.05286221114883e-08,-2.48201098393625e-06,0,-5.17036243112035e-05,-1.2721803445452e-06,-1.21358163664748e-06,-2.51775662754463e-07,-6.80228841370199e-05,-2.37681716163218e-08,0,0,-1.29499868610264e-06,-1.80210267926766e-06,0,0,-0.000188900573301234,0,0,-4.41476008330318e-07,0,-1.89828357703451e-07,-1.96970577167476e-06,-6.74625425166579e-08,-3.59550367414132e-08,-3.41534935198995e-07,-0.000791865048216037,-1.06928188416902e-05,-9.12839319492679e-08,-9.46579971678356e-06,-1.81066501787568e-06,0,-7.85570141081356e-11,-2.28272782968711e-06,-1.39678889899587e-06,-5.25301305959274e-06,-1.61423578169442e-06
"SVK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251291029744668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SVN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00629820736530657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00811936754530499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLB",-2.45057920612917e-09,0,0,-1.12634006964858e-07,-5.45299950553291e-09,0,-0.000263605791457429,-7.64748970496897e-10,0,-2.59895507320214e-09,0,-1.80617443865364e-07,-1.8344010404494e-07,0,0,0,0,-5.26562825326265e-09,-3.17309566756379e-10,-2.36926067225109e-10,0,-1.42898699801963e-08,-2.00161208223485e-09,-1.14340539783325e-09,0,0,0,0,-5.51803673961015e-10,0,-3.87438898842069e-07,0,0,-4.21031796998688e-09,0,0,-7.00423326823576e-09,0,-8.00288921485308e-10,0,-1.32072440444285e-08,0,0,0,-8.97936439039162e-10,-2.39905114673495e-09,0,0,0,0,-1.30746388047567e-10,-3.45471667005895e-08,-8.31664994406796e-08,0,0,-1.56949508797429e-07,-1.7027228595061e-09,-4.24677037320345e-09,-6.20592412230895e-09,-3.56089560854284e-08,-1.09003680444738e-07,-2.2918054810689e-09,0,0,-2.84535759641994e-10,-6.03786126365635e-10,-4.65179056181738e-08,-1.86014733322428e-10,0,-3.83989202843851e-08,0,-1.02154877579722e-08,0,-3.66841888926437e-10,0,-3.50468256217481e-10,-7.09591670435759e-09,0,0,0,0,-1.37168557921567e-08,0,-1.46362028978852e-08,0,0,0,-2.89297284880979e-08,0,-4.82939599848686e-08,0,0,0,-1.81351547069982e-09,-6.51464215129814e-09,0,-2.58594964523392e-10,-5.54518595880366e-09,-5.51719063505565e-10,0,-4.1281383105732e-10,-1.7575263885166e-08,-1.11896902804464e-06,0,0,-2.19148076461402e-10,-1.15495738577721e-08,0,0,-3.66053167479929e-10,0,0,0,0,-4.79766875978205e-09,-4.06597431096132e-10,0,0,-3.02099121216764e-09,0,0,-2.3098198973958e-11,0,0,-2.28856862900326e-09,0,0,0,0,0,-0.0100002730568276,-5.87411629244208e-09,-5.74680159821996e-09,-7.46497685901904e-10,-3.26132474813435e-09,-1.14712562319039e-10,0,0,-5.36229027955144e-09,-8.67499314156181e-09,0,0,-6.56310504172148e-08,0,0,-2.13067974045486e-09,0,0,-9.07144993631837e-09,0,0,0,0,-1.72941949457081e-08,-4.40557696744449e-10,-5.34967477682718e-09,0,0,0,-1.09861197191897e-10,0,0,0
"SOM",-1.5058729342015e-07,0,0,-7.34927179032123e-07,-8.33907696231765e-06,-4.74855835148279e-06,-7.4103551440546e-06,-6.22829456505967e-07,-4.55894646239001e-06,-2.66276199949198e-08,0,-2.61386004686911e-06,-2.31042228229196e-06,0,-1.4300894609407e-06,0,0,-1.20450604491194e-06,-4.48352377965367e-07,0,0,-2.24537673111729e-07,-2.53918693428043e-06,-1.03553747684119e-06,0,0,0,0,-1.42707393803874e-08,0,-0.000547917235724927,0,0,-1.0346655777063e-06,-2.35945762143791e-06,0,-3.22385316854777e-05,0,0,0,-4.6785829065767e-07,0,0,0,-1.797820183994e-07,0,-1.2369804542632e-06,-4.73052057486397e-06,-6.76269963312666e-08,0,0,-6.30740278254694e-07,0,0,0,-1.38959822745436e-06,-1.84741322731455e-07,-2.210827895051e-06,0,0,0,0,0,0,-1.15721639419862e-06,-0.000990144923184334,-2.39871949217225e-07,-1.34689043121633e-06,-6.08783623531273e-07,-2.30925148127906e-07,0,-2.98715202227807e-06,0,-8.91541518155948e-08,0,-1.28201029407472e-07,-2.20779351607752e-05,0,0,0,0,-1.175872535583e-05,0,0,-4.48809147799756e-06,0,0,-3.41452662128566e-07,0,-1.25319148676755e-05,0,0,0,0,0,0,-4.87710667643254e-08,-1.49983061359549e-07,0,0,0,-7.9622549056977e-06,-4.36285831677791e-06,0,0,0,-2.18107843649381e-06,0,-1.26100044444861e-05,-1.55891918523017e-05,0,0,0,0,-1.31534841775019e-07,-4.27250290496253e-07,0,-0.00133774545767644,-9.78095938179837e-08,0,-2.0128796293586e-07,-1.57285917423587e-06,0,0,0,0,0,-1.56464300340538e-06,-6.61325696913162e-07,0,0,-0.0101184368547093,-6.79822836774705e-08,-8.12972882783128e-08,-1.47055597651242e-06,-5.2561262655792e-07,0,0,-1.05650977099714e-06,-2.91715774230422e-06,0,0,-9.33345746626769e-06,0,0,-2.33858053276315e-06,0,0,-2.84381436964499e-06,-1.49662352645668e-06,-6.63242422703607e-07,-1.3745005771477e-06,-0.000175671389889619,-6.98067106588909e-07,-1.87331511311104e-07,-4.03061161986887e-06,0,0,0,0,-5.43500998524348e-05,0,0
"ZAF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00731085093927751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000760705639253687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00817636107311084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.26866681441107e-05,0,0,0,0,0,0,0,0,0
"LKA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9185543650917e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00776198882888388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SDN",0,0,0,0,0,0,-9.34326180849758e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00846254812490706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.32477710943968e-06,0,0,0,0,0,0,0
"SUR",-3.2151101295759e-09,0,0,-1.56910438068252e-08,-2.16695001558832e-07,-1.01383972777424e-09,-8.1184519001209e-08,-1.32977042692675e-08,-9.7335669023074e-10,-5.68512314869116e-10,0,-3.82596696528406e-07,-4.93286114298454e-10,0,-3.05330882018157e-10,0,0,-1.6758480897899e-07,-9.57253589779307e-11,0,0,-4.79398580648318e-11,-5.42128452399647e-10,-5.56870975293495e-08,0,0,0,-7.42403755745896e-08,-4.42840714586004e-09,-5.74109617890839e-07,-1.16982928289533e-07,0,0,-2.20906007675271e-10,0,0,-6.88307940401318e-09,0,0,0,-6.36256626229268e-08,0,0,0,-2.52054981299905e-09,0,-2.64101193285463e-08,-1.00998857692313e-09,-3.30570631305074e-10,0,0,-4.59106420199e-06,0,0,0,-3.41939969019376e-06,-3.94431485270102e-09,-4.48385305759264e-10,0,0,0,-8.67181495348572e-06,0,0,-4.45061846508294e-07,-2.0394066199183e-08,-2.28066702194919e-08,-2.87567494605956e-08,-1.29978190741119e-08,-4.9303614272975e-09,0,-6.22308832795666e-08,0,-1.90348342204621e-11,0,-5.08442956034791e-10,-1.61124199441402e-07,0,0,0,0,-2.51054362846865e-09,0,0,-9.58228815037744e-10,-2.54071549896689e-07,0,-7.2901762681745e-09,0,-1.61080357087761e-07,0,0,0,0,0,0,-1.04128540478318e-09,-3.20220948852888e-09,0,0,0,-1.16040408055556e-05,-9.31490941207134e-10,0,0,0,-4.0680433337392e-10,0,0,-1.42169852181403e-07,0,0,0,0,-1.00636191773621e-07,-1.75178438279725e-08,-3.3081373753955e-06,-2.8561499938574e-07,-3.88328961831845e-07,0,-4.29759346820282e-11,-8.76756342163996e-09,0,0,0,0,0,-3.3405870144589e-10,-1.41196172585557e-08,0,0,-4.67165560011026e-07,-1.45145399667492e-09,-1.45522715266021e-07,-3.13970675002569e-08,-1.12220788454203e-08,-0.186162954051173,0,-2.25569846537546e-08,-4.23550998527139e-07,0,0,-1.60841666000727e-07,0,0,-4.99298034312747e-10,0,0,-1.1863804007051e-07,-3.19536220539348e-10,-1.41605402631765e-10,-1.02979255562837e-08,-3.7506674851705e-06,-5.38047760478306e-07,-3.99961660725685e-09,-1.59081339512457e-06,0,0,-7.30878033616873e-07,0,-1.08402438088389e-08,0,0
